m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.73,0.73,1.9966041829888959,3.4933392802292386e-09,1.0,1.0,1.0,1.0
0.74,0.74,2.0293023525439127,3.627698483314977e-09,1.0,1.0,1.0,1.0
0.75,0.75,2.063455355014828,3.772806422647577e-09,1.0,1.0,1.0,1.0
0.76,0.76,2.0991838262950595,3.930006690257893e-09,1.0,1.0,1.0,1.0
0.77,0.77,2.136623840615083,4.100876546356063e-09,1.0,1.0,1.0,1.0
0.78,0.78,2.1759296578470386,4.287280025735883e-09,1.0,1.0,1.0,1.0
0.79,0.79,2.2172771103569073,4.491436217437592e-09,1.0,1.0,1.0,1.0
0.8,0.8,2.260867816817828,4.716008028309473e-09,1.0,1.0,1.0,1.0
0.81,0.81,2.306934477775847,4.9642189771678656e-09,1.0,1.0,1.0,1.0
0.82,0.82,2.355747604326646,5.240008920343855e-09,1.0,1.0,1.0,1.0
0.83,0.83,2.40762417206322,5.548244739187613e-09,1.0,1.0,1.0,1.0
0.84,0.84,2.4629389016772913,5.895010035386838e-09,1.0,1.0,1.0,1.0
0.85,0.85,2.5221391850786152,6.288010704412628e-09,1.0,1.0,1.0,1.0
0.86,0.86,2.5857651690394006,6.7371543261563854e-09,1.0,1.0,1.0,1.0
0.87,0.87,2.6544772946958113,7.255396966629954e-09,1.0,1.0,1.0,1.0
0.88,0.88,2.729094882687596,7.860013380515785e-09,1.0,1.0,1.0,1.0
0.89,0.89,2.810651547455864,8.574560051471766e-09,1.0,1.0,1.0,1.0
0.9,0.9,2.900477097889386,9.432016056618946e-09,1.0,1.0,1.0,1.0
0.91,0.91,3.0003227370465355,1.0480017840687717e-08,1.0,1.0,1.0,1.0
0.92,0.92,3.1125603136022217,1.1790020070773682e-08,1.0,1.0,1.0,1.0
0.93,0.93,3.240515323443704,1.3474308652312787e-08,1.0,1.0,1.0,1.0
0.94,0.94,3.3890583499851985,1.5720026761031554e-08,1.0,1.0,1.0,1.0
0.95,0.95,3.565740630302793,1.8864032113237872e-08,1.0,1.0,1.0,1.0
