m,M,epsilon_of_M,stat_avg_cost
0.3,0.4,0.6620849586027407,0.009386032929912805
0.3,0.5,0.9475964702868283,0.009132385972782639
0.3,0.6,1.2307056927355977,0.008983549701810116
0.3,0.7,1.5192287736285799,0.00862341783697869
0.3,0.8,1.9298877149634215,0.008513598411595576
0.3,0.9,3.2806469044451063,0.00755389573242931
0.4,0.5,0.5309298036201614,0.009519810003945932
0.4,0.6,0.7354847533049614,0.009353844224884621
0.4,0.7,0.9724216723792504,0.009155661151224148
0.4,0.8,1.362530764352573,0.008863667322751817
0.4,0.9,2.704614907068851,0.008008493392360403
0.5,0.6,0.441040556110414,0.009638262357123197
0.5,0.7,0.6388931431982581,0.009438680219205062
0.5,0.8,0.9886300258909759,0.009180345961342576
0.5,0.9,2.177825113937637,0.008377799279584314
0.6,0.7,0.39026839986359574,0.009654982091189533
0.6,0.8,0.6829925611006017,0.009345990192524687
0.6,0.9,1.650297825112806,0.0087163762512917
0.7,0.8,0.4152962404726777,0.00963634540266192
0.7,0.9,1.121991283339271,0.009074072585979732
0.8,0.9,0.5928600813128483,0.009497190484612518
