m,M,epsilon_of_M,avg_cost
0.1,0.1,0.22763176421646483,0.009770288412363763
0.1,0.1,0.22763176421646483,0.009772973226222644
0.1,0.1,0.22763176421646483,0.00981937418980422
0.1,0.1,0.22763176421646483,0.009715330737460887
0.1,0.1,0.22763176421646483,0.009817479029372609
0.1,0.1,0.22763176421646483,0.009776763310876922
0.1,0.1,0.22763176421646483,0.00981105080360819
0.1,0.1,0.22763176421646483,0.009825981767585474
0.1,0.1,0.22763176421646483,0.009756734963527856
0.1,0.1,0.22763176421646483,0.00983504162634606
0.1,0.1,0.22763176421646483,0.009758624507491915
0.1,0.1,0.22763176421646483,0.009815718103891376
0.1,0.1,0.22763176421646483,0.009814495157824983
0.1,0.1,0.22763176421646483,0.009730349456598309
0.1,0.1,0.22763176421646483,0.009799792706829675
0.11,0.11,0.22536717391368066,0.009839581799638371
0.11,0.11,0.22536717391368066,0.00981959482946769
0.11,0.11,0.22536717391368066,0.009786830024233754
0.11,0.11,0.22536717391368066,0.00980758057499274
0.11,0.11,0.22536717391368066,0.009844668466718432
0.11,0.11,0.22536717391368066,0.009793411879365463
0.11,0.11,0.22536717391368066,0.009873238826884534
0.11,0.11,0.22536717391368066,0.009761807049879218
0.11,0.11,0.22536717391368066,0.009864353451284327
0.11,0.11,0.22536717391368066,0.009810360550014004
0.11,0.11,0.22536717391368066,0.00973881724051193
0.11,0.11,0.22536717391368066,0.009758235106003297
0.11,0.11,0.22536717391368066,0.009809919100107013
0.11,0.11,0.22536717391368066,0.009690462831175936
0.11,0.11,0.22536717391368066,0.009786900740815587
0.11,0.11,0.22536717391368066,0.009732968718974893
0.11,0.11,0.22536717391368066,0.009820507893099515
0.11,0.11,0.22536717391368066,0.009829301876607143
0.11,0.11,0.22536717391368066,0.009713249374979626
0.11,0.11,0.22536717391368066,0.009838716043130025
0.12,0.12,0.22309744359943542,0.00982545763643684
0.12,0.12,0.22309744359943542,0.009851186061619893
0.12,0.12,0.22309744359943542,0.009812591389815722
0.12,0.12,0.22309744359943542,0.009779402352340342
0.12,0.12,0.22309744359943542,0.0096609735494916
0.12,0.12,0.22309744359943542,0.009821484690392056
0.12,0.12,0.22309744359943542,0.00984700046974917
0.12,0.12,0.22309744359943542,0.009768547816822331
0.12,0.12,0.22309744359943542,0.009720206873715257
0.12,0.12,0.22309744359943542,0.009785897931695497
0.12,0.12,0.22309744359943542,0.00982322523526427
0.12,0.12,0.22309744359943542,0.009819459259710558
0.12,0.12,0.22309744359943542,0.009817682128692846
0.12,0.12,0.22309744359943542,0.009814064005887722
0.12,0.12,0.22309744359943542,0.009792824364386788
0.12,0.12,0.22309744359943542,0.00981045982740291
0.12,0.12,0.22309744359943542,0.009809234062869895
0.12,0.12,0.22309744359943542,0.009777723934866443
0.12,0.12,0.22309744359943542,0.00978481349219092
0.12,0.12,0.22309744359943542,0.009706288680588777
0.13,0.13,0.22082254988774921,0.009827124377742686
0.13,0.13,0.22082254988774921,0.009803222488283709
0.13,0.13,0.22082254988774921,0.009808623807432575
0.13,0.13,0.22082254988774921,0.00982145084979464
0.13,0.13,0.22082254988774921,0.009752226217023527
0.13,0.13,0.22082254988774921,0.00979910329065863
0.13,0.13,0.22082254988774921,0.009824519465193218
0.13,0.13,0.22082254988774921,0.009810572230553236
0.13,0.13,0.22082254988774921,0.009797207833802397
0.13,0.13,0.22082254988774921,0.009816557437221086
0.13,0.13,0.22082254988774921,0.009737684165483146
0.13,0.13,0.22082254988774921,0.009810908395389418
0.13,0.13,0.22082254988774921,0.009891312643919554
0.13,0.13,0.22082254988774921,0.009854111007400752
0.13,0.13,0.22082254988774921,0.009868770178027661
0.13,0.13,0.22082254988774921,0.009796661042118087
0.13,0.13,0.22082254988774921,0.009770670676382936
0.13,0.13,0.22082254988774921,0.009723330835419545
0.13,0.13,0.22082254988774921,0.009824519367434194
0.13,0.13,0.22082254988774921,0.009838040247379706
0.14,0.14,0.2185424692326766,0.009801511398799666
0.14,0.14,0.2185424692326766,0.009772390445065886
0.14,0.14,0.2185424692326766,0.009804962786358591
0.14,0.14,0.2185424692326766,0.00985151467028881
0.14,0.14,0.2185424692326766,0.009799329397860846
0.14,0.14,0.2185424692326766,0.00975133279685491
0.14,0.14,0.2185424692326766,0.009806392891789556
0.14,0.14,0.2185424692326766,0.009754496738924928
0.14,0.14,0.2185424692326766,0.009795092879005105
0.14,0.14,0.2185424692326766,0.009813550550474533
0.14,0.14,0.2185424692326766,0.00981835775789087
0.14,0.14,0.2185424692326766,0.009826710364815883
0.14,0.14,0.2185424692326766,0.009809039723012681
0.14,0.14,0.2185424692326766,0.009748244007277966
0.14,0.14,0.2185424692326766,0.009863225485074607
0.14,0.14,0.2185424692326766,0.009826547189311282
0.14,0.14,0.2185424692326766,0.009810599867102117
0.14,0.14,0.2185424692326766,0.009850266734724767
0.14,0.14,0.2185424692326766,0.009681696296914006
0.14,0.14,0.2185424692326766,0.009806723701215004
0.15,0.15,0.21625717792684396,0.009766498301095565
0.15,0.15,0.21625717792684396,0.009713432412092332
0.15,0.15,0.21625717792684396,0.009737206351655106
0.15,0.15,0.21625717792684396,0.009829466797369294
0.15,0.15,0.21625717792684396,0.00982698411284861
0.15,0.15,0.21625717792684396,0.009792566420471377
0.15,0.15,0.21625717792684396,0.009821691159116692
0.15,0.15,0.21625717792684396,0.009822953704813543
0.15,0.15,0.21625717792684396,0.009779148820170789
0.15,0.15,0.21625717792684396,0.00980739877478916
0.15,0.15,0.21625717792684396,0.009857050293762583
0.15,0.15,0.21625717792684396,0.009838023314086706
0.15,0.15,0.21625717792684396,0.009850897965178301
0.15,0.15,0.21625717792684396,0.009806406861910437
0.15,0.15,0.21625717792684396,0.009832330483592838
0.15,0.15,0.21625717792684396,0.009717853025319611
0.15,0.15,0.21625717792684396,0.00977464535531867
0.15,0.15,0.21625717792684396,0.009761400845548288
0.15,0.15,0.21625717792684396,0.009819793607021586
0.15,0.15,0.21625717792684396,0.009837097651854977
0.16,0.16,0.21396665209996985,0.009823464665049398
0.16,0.16,0.21396665209996985,0.009723917945638087
0.16,0.16,0.21396665209996985,0.009801775327380847
0.16,0.16,0.21396665209996985,0.009816124673132165
0.16,0.16,0.21396665209996985,0.00983206578754333
0.16,0.16,0.21396665209996985,0.009777239195077482
0.16,0.16,0.21396665209996985,0.009809777239978404
0.16,0.16,0.21396665209996985,0.009845842824384332
0.16,0.16,0.21396665209996985,0.009793684101298009
0.16,0.16,0.21396665209996985,0.009852021759055888
0.16,0.16,0.21396665209996985,0.009792798041942535
0.16,0.16,0.21396665209996985,0.009786591882787736
0.16,0.16,0.21396665209996985,0.009902775493261429
0.16,0.16,0.21396665209996985,0.00978876857954283
0.16,0.16,0.21396665209996985,0.009832607798039229
0.16,0.16,0.21396665209996985,0.009875287539797085
0.16,0.16,0.21396665209996985,0.00982557747565802
0.16,0.16,0.21396665209996985,0.009789225208325808
0.16,0.16,0.21396665209996985,0.009788426978943365
0.16,0.16,0.21396665209996985,0.009763589922796143
0.17,0.17,0.2116708677173701,0.009820504911188308
0.17,0.17,0.2116708677173701,0.00983358535841489
0.17,0.17,0.2116708677173701,0.00986359926728244
0.17,0.17,0.2116708677173701,0.00979756205621453
0.17,0.17,0.2116708677173701,0.009848875268861879
0.17,0.17,0.2116708677173701,0.009871426021191058
0.17,0.17,0.2116708677173701,0.009784111433925853
0.17,0.17,0.2116708677173701,0.009843018238376544
0.17,0.17,0.2116708677173701,0.00979294045293825
0.17,0.17,0.2116708677173701,0.009860269209516168
0.17,0.17,0.2116708677173701,0.009805779159560131
0.17,0.17,0.2116708677173701,0.009779504020040188
0.17,0.17,0.2116708677173701,0.009821243841898097
0.17,0.17,0.2116708677173701,0.00981468550602065
0.17,0.17,0.2116708677173701,0.009838966716879779
0.17,0.17,0.2116708677173701,0.009850468145866239
0.17,0.17,0.2116708677173701,0.009832999845698912
0.17,0.17,0.2116708677173701,0.009822276447710252
0.17,0.17,0.2116708677173701,0.009777966980528475
0.17,0.17,0.2116708677173701,0.009822952955054906
0.18,0.18,0.20936980057844404,0.009826066181645497
0.18,0.18,0.20936980057844404,0.009844368998939514
0.18,0.18,0.20936980057844404,0.00983195324489164
0.18,0.18,0.20936980057844404,0.009801163913319054
0.18,0.18,0.20936980057844404,0.009853659433635007
0.18,0.18,0.20936980057844404,0.009846230944008404
0.18,0.18,0.20936980057844404,0.009838100511250435
0.18,0.18,0.20936980057844404,0.009848724733773795
0.18,0.18,0.20936980057844404,0.009853544483765441
0.18,0.18,0.20936980057844404,0.009845769096433945
0.18,0.18,0.20936980057844404,0.009823351299054069
0.18,0.18,0.20936980057844404,0.009797625838119427
0.18,0.18,0.20936980057844404,0.009801282312559929
0.18,0.18,0.20936980057844404,0.009825380155648305
0.18,0.18,0.20936980057844404,0.009900575271524858
0.18,0.18,0.20936980057844404,0.009814991984789287
0.18,0.18,0.20936980057844404,0.009818289419046606
0.18,0.18,0.20936980057844404,0.009815919753565194
0.18,0.18,0.20936980057844404,0.009727760132311535
0.18,0.18,0.20936980057844404,0.009793278112297509
0.19,0.19,0.20706342631514332,0.009800281674059943
0.19,0.19,0.20706342631514332,0.00982735023330652
0.19,0.19,0.20706342631514332,0.009748946686223333
0.19,0.19,0.20706342631514332,0.009866347653386502
0.19,0.19,0.20706342631514332,0.009843207631765764
0.19,0.19,0.20706342631514332,0.009760954651919278
0.19,0.19,0.20706342631514332,0.00987030744765943
0.19,0.19,0.20706342631514332,0.009858175363777368
0.19,0.19,0.20706342631514332,0.009834730677449216
0.19,0.19,0.20706342631514332,0.009833773084750003
0.19,0.19,0.20706342631514332,0.009792425983919224
0.19,0.19,0.20706342631514332,0.009820637041564077
0.19,0.19,0.20706342631514332,0.009740450613496746
0.19,0.19,0.20706342631514332,0.009804240853151585
0.19,0.19,0.20706342631514332,0.00984189532504696
0.19,0.19,0.20706342631514332,0.00984884534656908
0.19,0.19,0.20706342631514332,0.00984178359047112
0.19,0.19,0.20706342631514332,0.009862981122773375
0.19,0.19,0.20706342631514332,0.009734661912931975
0.19,0.19,0.20706342631514332,0.009779903213525901
0.2,0.2,0.20475172039042483,0.009794813661647285
0.2,0.2,0.20475172039042483,0.0097752265272752
0.2,0.2,0.20475172039042483,0.009839827786335771
0.2,0.2,0.20475172039042483,0.009817721794656904
0.2,0.2,0.20475172039042483,0.009806978522466559
0.2,0.2,0.20475172039042483,0.009832207862749244
0.2,0.2,0.20475172039042483,0.009801024171074882
0.2,0.2,0.20475172039042483,0.009860628509056519
0.2,0.2,0.20475172039042483,0.009860551370159428
0.2,0.2,0.20475172039042483,0.009845110462157552
0.2,0.2,0.20475172039042483,0.009867585645188477
0.2,0.2,0.20475172039042483,0.009813182025405818
0.2,0.2,0.20475172039042483,0.009849554372680565
0.2,0.2,0.20475172039042483,0.009840691446794045
0.2,0.2,0.20475172039042483,0.009760153783806715
0.2,0.2,0.20475172039042483,0.009847931232221415
0.2,0.2,0.20475172039042483,0.009784952248219996
0.2,0.2,0.20475172039042483,0.009849860796872757
0.2,0.2,0.20475172039042483,0.009693060189491304
0.2,0.2,0.20475172039042483,0.009849736076585305
0.21,0.21,0.20243465809668287,0.009792199766177852
0.21,0.21,0.20243465809668287,0.00980023926612944
0.21,0.21,0.20243465809668287,0.009836080000880352
0.21,0.21,0.20243465809668287,0.009829697212454675
0.21,0.21,0.20243465809668287,0.009821721021516475
0.21,0.21,0.20243465809668287,0.009791226196366498
0.21,0.21,0.20243465809668287,0.00981850393051964
0.21,0.21,0.20243465809668287,0.009810045201945233
0.21,0.21,0.20243465809668287,0.009873175501665854
0.21,0.21,0.20243465809668287,0.009806799526432144
0.21,0.21,0.20243465809668287,0.009826578890483623
0.21,0.21,0.20243465809668287,0.009853382775481917
0.21,0.21,0.20243465809668287,0.009835767054020976
0.21,0.21,0.20243465809668287,0.00986712521810535
0.21,0.21,0.20243465809668287,0.009779977448733306
0.21,0.21,0.20243465809668287,0.009828976676397438
0.21,0.21,0.20243465809668287,0.009734067429154525
0.21,0.21,0.20243465809668287,0.009769981334115406
0.21,0.21,0.20243465809668287,0.009864563020108474
0.21,0.21,0.20243465809668287,0.009864753630316497
0.22,0.22,0.20011221455416606,0.009837106779443995
0.22,0.22,0.20011221455416606,0.009780629280300686
0.22,0.22,0.20011221455416606,0.00979313474972
0.22,0.22,0.20011221455416606,0.009798668604071699
0.22,0.22,0.20011221455416606,0.009766541046973208
0.22,0.22,0.20011221455416606,0.00987542691626866
0.22,0.22,0.20011221455416606,0.009783140010873848
0.22,0.22,0.20011221455416606,0.00984708783495071
0.22,0.22,0.20011221455416606,0.009826290710121225
0.22,0.22,0.20011221455416606,0.009841087486489033
0.22,0.22,0.20011221455416606,0.009846463208786925
0.22,0.22,0.20011221455416606,0.009830916433426507
0.22,0.22,0.20011221455416606,0.009808958151977581
0.22,0.22,0.20011221455416606,0.009851035213895735
0.22,0.22,0.20011221455416606,0.009894936612463769
0.22,0.22,0.20011221455416606,0.009761903340375876
0.22,0.22,0.20011221455416606,0.009791059305027248
0.22,0.22,0.20011221455416606,0.00988362416790149
0.22,0.22,0.20011221455416606,0.009814820381640107
0.22,0.22,0.20011221455416606,0.00986686069550133
0.23,0.23,0.19778436470937374,0.009815554426835635
0.23,0.23,0.19778436470937374,0.009806204052892951
0.23,0.23,0.19778436470937374,0.009858351571791728
0.23,0.23,0.19778436470937374,0.009870263239655312
0.23,0.23,0.19778436470937374,0.009856246138207923
0.23,0.23,0.19778436470937374,0.009884104804478376
0.23,0.23,0.19778436470937374,0.009807622074940936
0.23,0.23,0.19778436470937374,0.009886042188818875
0.23,0.23,0.19778436470937374,0.009860267003254436
0.23,0.23,0.19778436470937374,0.00984826444924451
0.23,0.23,0.19778436470937374,0.009826437524887705
0.23,0.23,0.19778436470937374,0.00979334323174168
0.23,0.23,0.19778436470937374,0.009811968511128932
0.23,0.23,0.19778436470937374,0.009851317141362044
0.23,0.23,0.19778436470937374,0.009833726600795033
0.23,0.23,0.19778436470937374,0.009877814828110409
0.23,0.23,0.19778436470937374,0.009800085360800136
0.23,0.23,0.19778436470937374,0.009789794778622303
0.23,0.23,0.19778436470937374,0.009862176549543425
0.23,0.23,0.19778436470937374,0.009861091081398057
0.24,0.24,0.19545108333343397,0.009859406360161464
0.24,0.24,0.19545108333343397,0.009848287309935448
0.24,0.24,0.19545108333343397,0.009828163970335159
0.24,0.24,0.19545108333343397,0.009794475311414993
0.24,0.24,0.19545108333343397,0.009832499286499367
0.24,0.24,0.19545108333343397,0.00981669363559068
0.24,0.24,0.19545108333343397,0.009883132082002201
0.24,0.24,0.19545108333343397,0.009846953561569482
0.24,0.24,0.19545108333343397,0.009866307169854184
0.24,0.24,0.19545108333343397,0.009874203285926178
0.24,0.24,0.19545108333343397,0.00980689439086213
0.24,0.24,0.19545108333343397,0.009690848180366297
0.24,0.24,0.19545108333343397,0.009790969829619864
0.24,0.24,0.19545108333343397,0.009894817301088031
0.24,0.24,0.19545108333343397,0.009799492499537111
0.24,0.24,0.19545108333343397,0.009820712918236692
0.24,0.24,0.19545108333343397,0.009830434547538446
0.24,0.24,0.19545108333343397,0.009812345039392597
0.24,0.24,0.19545108333343397,0.009861886887227628
0.24,0.24,0.19545108333343397,0.00976414453927824
0.25,0.25,0.19311234502046382,0.009739289697583602
0.25,0.25,0.19311234502046382,0.00983680534277533
0.25,0.25,0.19311234502046382,0.009797447078931614
0.25,0.25,0.19311234502046382,0.009802972610106122
0.25,0.25,0.19311234502046382,0.009821088853175022
0.25,0.25,0.19311234502046382,0.009805988705466841
0.25,0.25,0.19311234502046382,0.009844497582739394
0.25,0.25,0.19311234502046382,0.009896743245675172
0.25,0.25,0.19311234502046382,0.009895046480772007
0.25,0.25,0.19311234502046382,0.009785682401897389
0.25,0.25,0.19311234502046382,0.009842189361074796
0.25,0.25,0.19311234502046382,0.009840297950100307
0.25,0.25,0.19311234502046382,0.009839936082894536
0.25,0.25,0.19311234502046382,0.009838144985384982
0.25,0.25,0.19311234502046382,0.009832797061547889
0.25,0.25,0.19311234502046382,0.009800378284204166
0.25,0.25,0.19311234502046382,0.009873994163851943
0.25,0.25,0.19311234502046382,0.00986743977160133
0.25,0.25,0.19311234502046382,0.009811005932119189
0.25,0.25,0.19311234502046382,0.009740955688006947
0.26,0.26,0.1907681241859092,0.009860541681472787
0.26,0.26,0.1907681241859092,0.009777219311841983
0.26,0.26,0.1907681241859092,0.009871772322431397
0.26,0.26,0.1907681241859092,0.009825972326165508
0.26,0.26,0.1907681241859092,0.009809901838104986
0.26,0.26,0.1907681241859092,0.009715541677199251
0.26,0.26,0.1907681241859092,0.009795045026669738
0.26,0.26,0.1907681241859092,0.009785104698914741
0.26,0.26,0.1907681241859092,0.009849410195396573
0.26,0.26,0.1907681241859092,0.00982908662751487
0.26,0.26,0.1907681241859092,0.009818525782301534
0.26,0.26,0.1907681241859092,0.009875338493279985
0.26,0.26,0.1907681241859092,0.00985681300417237
0.26,0.26,0.1907681241859092,0.009846156203854046
0.26,0.26,0.1907681241859092,0.009858550391078726
0.26,0.26,0.1907681241859092,0.009755359606223235
