m,M,epsilon_of_M,stat_avg_cost
0.58,0.58,0.9339634273959951,8.562271381576044e-06
0.59,0.59,0.9486599507877074,1.1265738468765938e-05
0.6,0.6,0.9638623164485164,1.0644395901932441e-05
0.61,0.61,0.9795989490944177,5.473218166884614e-06
0.62,0.62,0.99590057246547,7.722457502788073e-06
0.63,0.63,1.0128004579794085,1.4681601464315514e-05
0.64,0.64,1.0303347076294318,8.052645269051474e-06
0.65,0.65,1.048542576926855,1.5423378204605642e-05
0.66,0.66,1.0674668448675992,1.4044392015247727e-05
0.67,0.67,1.087154239361446,1.666103409749937e-05
0.68,0.68,1.1076559283825549,2.532566986517775e-05
0.69,0.69,1.1290280893818592,1.700523298949197e-05
0.7,0.7,1.1513325723831676,4.6634742359026743e-05
0.71,0.71,1.1746376758480317,2.5107680377267786e-05
0.72,0.72,1.1990190590869705,3.824686746285345e-05
0.73,0.73,1.2245608210535006,3.662258353533712e-05
0.74,0.74,1.2513567832473247,3.2036843730499044e-05
0.75,0.75,1.279512024820788,3.622018525731067e-05
0.76,0.76,1.3091447317397613,7.585287367796871e-05
0.77,0.77,1.3403884402961195,4.3478879721272736e-05
0.78,0.78,1.373394780282132,4.0616829506086214e-05
0.79,0.79,1.4083368574706787,0.00012506679660473832
0.8,0.8,1.4454134627977873,0.00013033523632360685
0.81,0.81,1.4848543630202982,9.603228557892996e-05
0.82,0.82,1.5269270241871216,0.0003484774181339513
0.83,0.83,1.5719452600623414,0.0002597218090474582
0.84,0.84,1.620280506859292,0.000132383920762143
0.85,0.85,1.6723767431240657,0.0004290670966503457
0.86,0.86,1.7287705667477347,0.00039534550845042436
0.87,0.87,1.7901187274087527,0.0009472050630608596
0.88,0.88,1.857236704193364,0.00035571928787402014
0.89,0.89,1.9311541118777815,0.0004897891006148614
0.9,0.9,2.013196593022799,0.0017477134863767094
0.91,0.91,2.105111008564643,0.00423202035685975
0.92,0.92,2.2092646795037814,0.004420868419369271
0.93,0.93,2.3289783780635105,0.0037709302259427064
0.94,0.94,2.46911775683092,0.005156331833511578
0.95,0.95,2.637228902918808,0.04032046495133794
0.96,0.96,2.845957193251089,0.03289586413437416
0.97,0.97,3.11901316191321,0.09024222632309757
0.98,0.98,3.5096350640326874,0.07113147833269529
0.99,0.99,4.187715394070091,
0.1,0.2,,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,0.0,
0.2,0.4,,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,0.26410685686598373,1.4113039187419403e-06
0.3,0.5,,
0.3,0.6,,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,0.4498333340802197,4.511771000386843e-06
0.4,0.6,0.0,
0.4,0.7,,
0.4,0.8,,
0.4,0.9,,
0.5,0.6,0.6059517194651038,5.991142949719884e-06
0.5,0.7,0.17975338014646938,5.322358300662167e-06
0.5,0.8,,
0.5,0.9,,
0.6,0.7,0.7274341065221323,1.3017322719489962e-05
0.6,0.8,,
0.6,0.9,,
0.7,0.8,0.5,4.2655387321786905e-05
0.7,0.9,,
0.8,0.9,0.0,
