m,M,epsilon_of_M,stat_avg_cost
0.92,0.92,1.5151970565903568,0.002176518243108043
0.93,0.93,1.620873467059965,0.004800854701019786
0.94,0.94,1.74637097814206,0.012328488746281669
0.95,0.95,1.8991940825207465,0.01005123971514664
0.96,0.96,2.091942505168724,0.08277039873718442
0.97,0.97,2.3482765458356574,
0.98,0.98,2.721379031882781,
0.99,0.99,3.3810811219267833,
0.1,0.2,,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,,
0.2,0.4,,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,,
0.3,0.5,,
0.3,0.6,,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,0.0,
0.4,0.6,,
0.4,0.7,,
0.4,0.8,,
0.4,0.9,,
0.5,0.6,0.1110728003081231,5.3492951355966996e-06
0.5,0.7,,
0.5,0.8,,
0.5,0.9,,
0.6,0.7,0.0,
0.6,0.8,,
0.6,0.9,,
0.7,0.8,,
0.7,0.9,,
0.8,0.9,,
