m,M,epsilon_of_M,stat_avg_cost
0.49,0.49,1.4488978731596078,0.008835912139213833
0.5,0.5,1.4337808304830273,0.008748154815230138
0.51,0.51,1.418431750624548,0.00870698560180802
0.52,0.52,1.4028433991435676,0.008878021924618906
0.53,0.53,1.3870081979021311,0.00888811257769542
0.54,0.54,1.370918202942736,0.008845977245182518
0.55,0.55,1.3545650805571183,0.008933631890198046
0.56,0.56,1.337940081365533,0.008893220748354433
0.57,0.57,1.3210340122047022,0.008920862324843876
0.58,0.58,1.303837205598289,0.00887376957788647
0.59,0.59,1.2863394865560653,0.008980414335772721
0.6,0.6,1.2685301364162782,0.008915604664269418
0.61,0.61,1.2503978534094946,0.008927814202147038
0.62,0.62,1.231930709580581,0.009049905206362606
0.63,0.63,1.2131161036576446,0.008996075533490928
0.64,0.64,1.1939407094015322,0.00893067901045632
0.65,0.65,1.1743904189056602,0.008970157007974768
0.66,0.66,1.1544502802419097,0.009032906061391727
0.67,0.67,1.1341044287622566,0.00898103669227751
0.68,0.68,1.1133360112654138,0.009011384072597002
0.69,0.69,1.0921271021203363,0.009080420941343119
0.7,0.7,1.0704586103006695,0.009135703703572907
0.71,0.71,1.0483101761220233,0.009126802471550215
0.72,0.72,1.0256600562823308,0.009111664895514194
0.73,0.73,1.0024849955784343,0.009155431676535358
0.74,0.74,0.9787600834017762,0.009110491546838963
0.75,0.75,0.9544585927932407,0.009222634577642434
0.76,0.76,0.929551799450034,0.009172012193538479
0.77,0.77,0.9040087776111619,0.009281141374304068
0.78,0.78,0.877796169183932,0.009273685625059706
0.79,0.79,0.8508779217882114,0.00930889939347273
0.8,0.8,0.8232149905576909,0.009271085729014927
0.81,0.81,0.7947649975091858,0.009285668388404106
0.82,0.82,0.7654818410218275,0.009359188038046667
0.83,0.83,0.7353152463923232,0.00933180264908094
0.84,0.84,0.7042102464645194,0.0093710909867392
0.85,0.85,0.6721065788577635,0.009429584761123447
0.86,0.86,0.6389379831880825,0.009460932336941093
0.87,0.87,0.6046313776858755,0.009453640298564965
0.88,0.88,0.5691058894886825,0.009511189372183895
0.89,0.89,0.5322717062509688,0.009531607710076754
0.9,0.9,0.4940287080441787,0.009592775334336008
0.91,0.91,0.4542648270914779,0.009556110597339466
0.92,0.92,0.4128540676629339,0.009632267244967449
0.93,0.93,0.3696540979731015,0.009692071049145243
0.94,0.94,0.32450329803193706,0.00972075514199227
0.95,0.95,0.27721710894494067,0.009754956573787343
0.96,0.96,0.22758347541346527,0.009779633531806654
0.97,0.97,0.17535709695257057,0.009849194137741837
0.98,0.98,0.12025209344841337,0.009902409166993444
0.99,0.99,0.061932529416331684,0.009944809145895997
0.1,0.2,2.8101304969712415,0.007822458739533713
0.1,0.3,3.699706179357965,0.007289313749889549
0.1,0.4,4.575557117651625,0.006895344379495181
0.1,0.5,5.433780830483028,0.0064753344519798
0.1,0.6,6.268530136416277,0.005926128352243877
0.1,0.7,7.070458610300671,0.005650434228233073
0.1,0.8,7.82321499055769,0.005216725663915593
0.1,0.9,8.681088325198594,0.004815917166916084
0.2,0.3,2.1997061793579653,0.008391983886673735
0.2,0.4,2.575557117651626,0.007990779811297177
0.2,0.5,2.9337808304830277,0.007696662940069055
0.2,0.6,3.2685301364162767,0.00751961939972714
0.2,0.7,3.5758368038015034,0.0072511924146926214
0.2,0.8,3.9704599551232875,0.007024695696512781
0.2,0.9,5.230080940978919,0.006390773971672449
0.3,0.4,1.9088904509849585,0.008440220963144989
0.3,0.5,2.101049174760391,0.008413196400626002
0.3,0.6,2.2850424732827315,0.008223752266831103
0.3,0.7,2.4985990964541287,0.008012880950850763
0.3,0.8,2.8771120023427614,0.007813617741902208
0.3,0.9,4.282067215305558,0.0071231982544121344
0.4,0.5,1.6946183296263164,0.008553993165594399
0.4,0.6,1.8136258392169444,0.00859137925203289
0.4,0.7,1.9790049893762514,0.008373735084847235
0.4,0.8,2.3272746158824,0.008181968233442038
0.4,0.9,3.6743904189056606,0.007305758653213572
0.5,0.6,1.5124860248224745,0.008766692083208318
0.5,0.7,1.6326197279579056,0.008735652186636828
0.5,0.8,1.9294518950676747,0.008400305882920501
0.5,0.9,3.0704586103006704,0.007751037905471918
0.6,0.7,1.3448557771330516,0.008842543298386903
0.6,0.8,1.5704586103006697,0.008634170369846986
0.6,0.9,2.454458592793242,0.00813576072841796
0.7,0.8,1.204458592793241,0.009027271710879095
0.7,0.9,1.823214990557691,0.008474871773010609
0.8,0.9,1.1721065788577623,0.009062394746270715
