m,M,epsilon_of_M,stat_avg_cost
0.5,0.5,1.4898801256447496,5.3477446168099385e-06
0.51,0.51,1.5055646478477143,4.315262723863662e-06
0.52,0.52,1.521645243251125,7.832724426786139e-06
0.53,0.53,1.538139266968456,5.227902616842112e-06
0.54,0.54,1.5550652034618424,5.734517140010165e-06
0.55,0.55,1.5724427660232767,4.552507231737704e-06
0.56,0.56,1.5902930074403716,1.3061724819258945e-05
0.57,0.57,1.6086384433899383,8.193340991541773e-06
0.58,0.58,1.627503190356941,8.544779339058353e-06
0.59,0.59,1.6469131201796607,1.0948814035618153e-05
0.6,0.6,1.666896033685178,1.0014738670660032e-05
0.61,0.61,1.6874818563161358,6.900021043357043e-06
0.62,0.62,1.7087028591774005,1.2552343944078667e-05
0.63,0.63,1.7305939095715455,1.4435111538656183e-05
0.64,0.64,1.7531927558727805,1.3336121322235267e-05
0.65,0.65,1.7765403525456833,1.0789402756900696e-05
0.66,0.66,1.8006812322938,1.4773553255034643e-05
0.67,0.67,1.8256639337835394,2.1467657763099582e-05
0.68,0.68,1.8515414952088516,1.7574477810196724e-05
0.69,0.69,1.878372026244799,2.572290797667853e-05
0.7,0.7,1.9062193738198783,2.1950419297314596e-05
0.71,0.71,1.9351539008008143,4.324408450835419e-05
0.72,0.72,1.965253401376695,3.81132549223656e-05
0.73,0.73,1.9966041829888954,3.1947587524224114e-05
0.74,0.74,2.0293023525439136,6.615101615624458e-05
0.75,0.75,2.063455355014829,4.98024828320428e-05
0.76,0.76,2.09918382629506,3.752781282088491e-05
0.77,0.77,2.1366238406150817,3.6867036699115926e-05
0.78,0.78,2.1759296578470377,6.0478370236279046e-05
0.79,0.79,2.217277110356908,9.555315017276186e-05
0.8,0.8,2.260867816817828,9.374075709011072e-05
0.81,0.81,2.3069344777758474,0.00013307659668248758
0.82,0.82,2.355747604326646,0.00019261399234945902
0.83,0.83,2.40762417206322,0.0002495919948583111
0.84,0.84,2.462938901677292,0.00023274881277044108
0.85,0.85,2.5221391850786157,0.0004038553212866847
0.86,0.86,2.5857651690394,0.0005599600315003847
0.87,0.87,2.654477294695811,0.0008522489234960704
0.88,0.88,2.7290948826875954,0.0005136572777609238
0.89,0.89,2.8106515474558647,0.000535234154361869
0.9,0.9,2.900477097889386,0.0009079196918319705
0.91,0.91,3.000322737046536,0.005301599326535398
0.92,0.92,3.1125603136022217,0.038563132553700974
0.93,0.93,3.2405153234437045,0.002853123061369711
0.94,0.94,3.3890583499851985,0.0162709956108814
0.95,0.95,3.565740630302794,
0.96,0.96,3.783212923261572,0.035942544207277285
0.97,0.97,4.065191390652873,
0.98,0.98,4.464920175891207,
0.99,0.99,5.152297938244442,
0.1,0.2,0.0,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,0.6558318735740906,1.1587950957162542e-06
0.2,0.4,0.0,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,0.9476175694143075,8.863534862395504e-07
0.3,0.5,0.5828996559875119,2.2406270352206298e-06
0.3,0.6,0.0,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,1.1695594588372513,2.6771483110261388e-06
0.4,0.6,0.9398921788745371,3.383121282069765e-06
0.4,0.7,0.5565492766542917,2.51239793624994e-06
0.4,0.8,,
0.4,0.9,,
0.5,0.6,1.3619804581563217,1.054409916085429e-05
0.5,0.7,1.141958025781725,6.566709662353907e-06
0.5,0.8,0.5258403076416316,7.282114234891948e-06
0.5,0.9,,
0.6,0.7,1.0,1.801845496016045e-05
0.6,0.8,1.1504947316609877,1.3721389834077597e-05
0.6,0.9,,
0.7,0.8,1.6989129250349175,4.144628796614136e-05
0.7,0.9,0.0,
0.8,0.9,1.672376735673487,0.00023178846469085624
