m,M,epsilon_of_M,stat_avg_cost
0.37,0.37,1.614446417372432,1.0312916945682291e-07
0.38,0.38,1.6016506263420465,2.5889628611951936e-08
0.39,0.39,1.5886889784819092,8.862905148184131e-08
0.4,0.4,1.5755571176516259,4.138528855340646e-08
0.41,0.41,1.5622505138069966,3.885652459003561e-08
0.42,0.42,1.5487644536183613,6.949394675228245e-08
0.43,0.43,1.5350940304476355,3.801182367121871e-08
0.44,0.44,1.5212341336307067,5.713906853753984e-08
0.45,0.45,1.50717943700661,5.9203522642689966e-08
0.46,0.46,1.4929243866290494,1.089478675278402e-07
0.47,0.47,1.4784631875893153,3.616946207130282e-08
0.48,0.48,1.463789789872357,1.220227331498574e-07
0.49,0.49,1.4488978731596078,5.909325975580991e-08
0.5,0.5,1.4337808304830273,6.429828628893815e-08
0.51,0.51,1.418431750624548,5.357682496150748e-08
0.52,0.52,1.4028433991435676,2.9639574003914155e-08
0.53,0.53,1.3870081979021311,3.787807008036363e-08
0.54,0.54,1.370918202942736,5.0074387269229e-08
0.55,0.55,1.3545650805571183,5.249081859126671e-08
0.56,0.56,1.337940081365533,7.8708915240528e-08
0.57,0.57,1.3210340122047022,1.9838164499243765e-08
0.58,0.58,1.303837205598289,3.6089043223450485e-08
0.59,0.59,1.2863394865560653,3.1821384422441305e-08
0.6,0.6,1.2685301364162782,1.9230263664717187e-08
0.61,0.61,1.2503978534094946,3.695847303975293e-08
0.62,0.62,1.231930709580581,1.1908842284656506e-08
0.63,0.63,1.2131161036576446,7.176830995980025e-08
0.64,0.64,1.1939407094015322,5.998175027099383e-08
0.65,0.65,1.1743904189056602,4.2683014508895837e-08
0.66,0.66,1.1544502802419097,1.6887429177696787e-08
0.67,0.67,1.1341044287622566,9.078353831416111e-08
0.68,0.68,1.1133360112654138,9.417155055652741e-08
0.69,0.69,1.0921271021203363,4.7637777736001835e-08
0.7,0.7,1.0704586103006695,4.395902064582098e-08
0.71,0.71,1.0483101761220233,1.7408071444496575e-08
0.72,0.72,1.0256600562823308,6.037601720080031e-08
0.73,0.73,1.0024849955784343,2.0361325374588814e-08
0.74,0.74,0.9787600834017762,4.453720388334738e-08
0.75,0.75,0.9544585927932407,1.843181062537688e-08
0.76,0.76,0.929551799450034,2.836430962819317e-08
0.77,0.77,0.9040087776111619,1.747144451506404e-08
0.78,0.78,0.877796169183932,2.1608460850828523e-08
0.79,0.79,0.8508779217882114,3.065149305113403e-08
0.8,0.8,0.8232149905576909,1.684608344675707e-08
0.81,0.81,0.7947649975091858,2.4056280402117626e-08
0.82,0.82,0.7654818410218275,1.678552688587789e-08
0.83,0.83,0.7353152463923232,3.1018062422543584e-08
0.84,0.84,0.7042102464645194,1.8452523721158488e-08
0.85,0.85,0.6721065788577635,1.3151085932590227e-08
0.86,0.86,0.6389379831880825,1.1649584863427716e-08
0.87,0.87,0.6046313776858755,1.1012911214836861e-08
0.88,0.88,0.5691058894886825,1.0791301861552059e-08
0.89,0.89,0.5322717062509688,6.0192713917534945e-09
0.9,0.9,0.4940287080441787,5.823744849779954e-09
0.91,0.91,0.4542648270914779,1.9717334200081495e-08
0.92,0.92,0.4128540676629339,1.2130935630880622e-08
0.93,0.93,0.3696540979731015,4.129896457342383e-09
0.94,0.94,0.32450329803193706,1.7281955504775733e-09
0.95,0.95,0.27721710894494067,3.284270280648417e-09
0.96,0.96,0.22758347541346527,3.4363447891939536e-09
0.97,0.97,0.17535709695257057,1.3067821483245458e-09
0.98,0.98,0.12025209344841337,3.1314406845625216e-10
0.99,0.99,0.061932529416331684,1.8290087322685735e-10
0.1,0.2,2.8101304969712415,1.4449672421896366e-07
0.1,0.3,3.699706179357965,1.4773005517342653e-07
0.1,0.4,4.575557117651625,2.1524178916943136e-07
0.1,0.5,5.433780830483028,2.2753101799536163e-07
0.1,0.6,6.268530136416277,6.204222370921794e-07
0.1,0.7,7.070458610300671,1.846823777585441e-07
0.1,0.8,7.82321499055769,6.05143356422667e-07
0.1,0.9,8.681088325198594,2.027738297047779e-07
0.2,0.3,2.1997061793579653,5.458097940373567e-08
0.2,0.4,2.575557117651626,1.5299823799043482e-07
0.2,0.5,2.9337808304830277,2.0026547599612152e-07
0.2,0.6,3.2685301364162767,2.035612035317959e-07
0.2,0.7,3.5758368038015034,2.395102210038252e-07
0.2,0.8,3.9704599551232875,3.486604055091393e-07
0.2,0.9,5.230080940978919,2.5544129265298145e-07
0.3,0.4,1.9088904509849585,1.4581625914756929e-07
0.3,0.5,2.101049174760391,9.499823910224232e-08
0.3,0.6,2.2850424732827315,7.883861516548349e-08
0.3,0.7,2.4985990964541287,1.4528040172125987e-07
0.3,0.8,2.8771120023427614,6.745890683795811e-08
0.3,0.9,4.282067215305558,1.6208345573253484e-07
0.4,0.5,1.6946183296263164,5.3087980243901693e-08
0.4,0.6,1.8136258392169444,7.89443290394219e-08
0.4,0.7,1.9790049893762514,1.3141648747006703e-07
0.4,0.8,2.3272746158824,2.1861378066253622e-07
0.4,0.9,3.6743904189056606,1.2043125438511904e-07
0.5,0.6,1.5124860248224745,6.819009679194285e-08
0.5,0.7,1.6326197279579056,4.2479440487111734e-08
0.5,0.8,1.9294518950676747,2.329337391274591e-07
0.5,0.9,3.0704586103006704,1.6392883187124034e-07
0.6,0.7,1.3448557771330516,5.919113692352145e-08
0.6,0.8,1.5704586103006697,1.5336357636635066e-07
0.6,0.9,2.454458592793242,6.492335469201489e-08
0.7,0.8,1.204458592793241,3.0593163733744054e-08
0.7,0.9,1.823214990557691,1.2832870656559784e-07
0.8,0.9,1.1721065788577623,2.1621724013091124e-08
