m,M,epsilon_of_M,stat_avg_cost
0.46,0.46,0.3003338151975886,3.6566333415473634e-09
0.47,0.47,0.29551799635618115,1.0779186437765389e-09
0.48,0.48,0.29067887312870133,3.44724500352021e-09
0.49,0.49,0.28581621887191777,1.4678896066340436e-09
0.5,0.5,0.28092980362016134,1.4775645730269894e-09
0.51,0.51,0.2760193940200654,3.0501129941761787e-09
0.52,0.52,0.2710847532636976,6.082138092031625e-09
0.53,0.53,0.2661256410200323,3.708603680654992e-09
0.54,0.54,0.2611418133647171,4.2408915378823184e-09
0.55,0.55,0.25613302270807836,2.960244731733452e-09
0.56,0.56,0.2510990177213167,2.3067314931166856e-09
0.57,0.57,0.24603954326083274,1.3128779793891005e-09
0.58,0.58,0.24095434029063215,1.581677709895701e-09
0.59,0.59,0.23584314580274385,3.1236498130501733e-09
0.6,0.6,0.2307056927355978,8.425957586079952e-10
0.61,0.61,0.22554170989029218,2.2443120102066352e-09
0.62,0.62,0.220350921844689,1.6669247724903852e-09
0.63,0.63,0.21513304886526835,1.1502854487347753e-09
0.64,0.64,0.2098878068166698,1.9069060721922723e-09
0.65,0.65,0.20461490706885055,7.350924369195878e-10
0.66,0.66,0.1993140564017814,2.593481754456652e-09
0.67,0.67,0.19398495690760426,1.5322401168710013e-09
0.68,0.68,0.1886273058901679,2.5257808433219002e-09
0.69,0.69,0.18324079576185842,1.449846225334396e-09
0.7,0.7,0.17782511393763573,3.074047153238189e-10
0.71,0.71,0.17237994272618498,1.144285618338041e-09
0.72,0.72,0.16690495921808865,1.3313814856709366e-09
0.73,0.73,0.16139983517091985,6.881270268031222e-10
0.74,0.74,0.15586423689115622,4.5063631853654136e-10
0.75,0.75,0.15029782511280562,1.0489059219143136e-09
0.76,0.76,0.14470025487263616,1.009217145847851e-09
0.77,0.77,0.139071175381894,5.209623474239806e-10
0.78,0.78,0.13341022989439005,1.4259364865727734e-09
0.79,0.79,0.12771705557083193,2.7608107032942334e-10
0.8,0.8,0.12199128333927098,6.281802959771403e-10
0.81,0.81,0.11623253775153194,7.662862137049247e-10
0.82,0.82,0.11044043683548455,2.5961013151258004e-10
0.83,0.83,0.1046145919430111,3.226313563893478e-10
0.84,0.84,0.09875460759352044,4.800500998272658e-10
0.85,0.85,0.09286008131284909,2.1602385028410522e-10
0.86,0.86,0.08693060346738649,2.4984692963035386e-10
0.87,0.87,0.08096575709325296,1.8313682759564962e-10
0.88,0.88,0.07496511772035248,1.1744153852216627e-10
0.89,0.89,0.06892825319111433,1.5981205609092947e-10
0.9,0.9,0.06285472347373036,2.560473145422631e-10
0.91,0.91,0.05674408046968678,1.257772334154904e-10
0.92,0.92,0.05059586781537714,6.285528648168531e-11
0.93,0.93,0.044409620677580794,4.787995798677159e-11
0.94,0.94,0.038184865542575934,4.2430476149043845e-11
0.95,0.95,0.03192111999864469,3.728872785965113e-11
0.96,0.96,0.025617892511728822,2.634158980325877e-11
0.97,0.97,0.019274682193964547,1.0345438396739342e-11
0.98,0.98,0.012890978564832784,4.132918305231148e-12
0.99,0.99,0.00646626130463523,1.5162176662244965e-12
0.1,0.2,1.4180370928606565,2.1758364064974255e-08
0.1,0.3,2.3743905150858686,7.729316412894147e-08
0.1,0.4,3.328751625269407,1.803952933006041e-07
0.1,0.5,4.280929803620159,1.3272285468719168e-07
0.1,0.6,5.230705692735597,2.1241305809695754e-07
0.1,0.7,6.177825113937634,4.335459463101516e-07
0.1,0.8,7.121991283339272,3.7682880018033856e-07
0.1,0.9,8.069960856551651,5.307315052730123e-07
0.2,0.3,0.874390515085868,2.7190718897134302e-08
0.2,0.4,1.3287516252694076,4.520235053589095e-08
0.2,0.5,1.7809298036201615,3.1169064200155295e-08
0.2,0.6,2.2307056927355973,1.0936389105308146e-07
0.2,0.7,2.6778251139376357,1.4750331185393164e-07
0.2,0.8,3.1311913858301983,1.827627475156431e-07
0.2,0.9,4.2845654680424765,3.096076714723397e-07
0.3,0.4,0.6620849586027407,2.2689365100632162e-08
0.3,0.5,0.9475964702868283,2.945839771256095e-08
0.3,0.6,1.2307056927355977,4.227168481100601e-08
0.3,0.7,1.5192287736285799,8.533382352602355e-08
0.3,0.8,1.9298877149634215,6.505571631241796e-08
0.3,0.9,3.2806469044451063,1.6543061063291462e-07
0.4,0.5,0.5309298036201614,1.8865454654562613e-08
0.4,0.6,0.7354847533049614,2.146910438435289e-08
0.4,0.7,0.9724216723792504,4.320258455059013e-08
0.4,0.8,1.362530764352573,3.6085443348632025e-08
0.4,0.9,2.704614907068851,1.824072933204623e-07
0.5,0.6,0.441040556110414,1.878243768498754e-09
0.5,0.7,0.6388931431982581,2.0785902534453712e-08
0.5,0.8,0.9886300258909759,2.783119298333964e-08
0.5,0.9,2.177825113937637,8.441375854204103e-08
0.6,0.7,0.39026839986359574,6.56190365557274e-09
0.6,0.8,0.6829925611006017,1.785969395357388e-08
0.6,0.9,1.650297825112806,3.135125902549913e-08
0.7,0.8,0.4152962404726777,9.807226673570225e-09
0.7,0.9,1.121991283339271,4.126979377344241e-08
0.8,0.9,0.5928600813128483,5.018559067605495e-09
