m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.63,0.63,7544.656481481482,-97903.35746701379,-401618.14109356445,-24010.93192005245,-115277.62216955298,-22889.567387772215,-195132.26932250476
0.64,0.64,7544.656481481482,-107949.61101011749,-444701.2643722387,-25256.841265657917,-89099.32986854929,-51518.071954882646,-213005.5965036917
0.65,0.65,7544.656481481482,-114033.42835036363,-475593.1507684727,-29992.1282532657,-89613.90133565944,-29964.396467538012,-286577.47833187645
0.66,0.66,7544.656481481482,-121832.77020501657,-594565.8686138901,-17214.348175148833,-114439.92142417465,-39678.73154666435,-330903.6462624466
0.67,0.67,7544.656481481482,-138725.20820041126,-636747.0308464881,-30018.730013519875,-109963.67639007563,-61689.94100097679,-360739.90256030456
0.68,0.68,7544.656481481482,-126291.79343913269,-618167.3670064303,-32786.2148681542,-127129.27344589011,5937.738783581852,-343245.0909379293
0.69,0.69,7544.656481481482,-104353.86065913315,-635117.4637056133,-27455.72318154121,-130148.24341873075,-13634.77771440614,-365265.7435482719
0.7,0.7,7544.656481481482,-149258.46160181213,-744103.1277254169,-38757.21344065599,-131755.74067057332,-32298.477665713814,-425299.78926284425
0.71,0.71,7544.656481481482,-192698.52841571555,-856422.8192406707,-28355.207717479916,-100607.70195767077,-76658.20609868359,-456403.7217601834
0.72,0.72,7544.656481481482,-165316.4737354404,-745919.3658007473,-32320.167518323993,-159704.32684024793,-37236.28451475798,-354320.7890265935
0.73,0.73,7544.656481481482,-229924.28616531548,-983210.391601859,-39445.310863442595,-141908.55036401513,-102800.22983693285,-572870.9417440898
0.74,0.74,7544.656481481482,-179419.83202160397,-1047182.6881256979,-50044.704639787495,-194102.68457581446,-27205.839564523485,-636874.7373447104
0.75,0.75,7544.656481481482,-206599.71639229378,-1162107.1754257218,-49361.790898590225,-139672.91734398727,-83981.24652912962,-737144.1929104738
0.76,0.76,7544.656481481482,-209074.1115106948,-1164896.1858925973,-40777.97717532722,-169018.26308131768,-73528.36339993955,-652622.034453436
0.77,0.77,7544.656481481482,-319673.15300819953,-1079160.2436533584,-40513.567482871134,-188585.19822694344,-127879.51542785895,-596347.7259099763
0.78,0.78,7544.656481481482,-369012.97725569695,-1488702.7373560306,-57936.25701504511,-232182.1246244589,-189727.38796194122,-948519.2463044863
0.79,0.79,7544.656481481482,-385733.63285847066,-1533513.20304494,-50859.67257729098,-235959.04030496857,-193135.15720297344,-990642.096252518
0.8,0.8,7544.656481481482,-342261.2620359862,-1794055.4289306921,-46322.006043478075,-308130.0394422946,-100755.10596618048,-1142058.7410348374
0.81,0.81,7544.656481481482,-359979.37596307055,-1867933.629835116,-62905.812787425704,-250305.77573541505,-55951.77629272704,-1235180.0116453012
0.82,0.82,7544.656481481482,-468015.55726783694,-1798187.7716839288,-78699.54863668549,-263998.81623316923,-196432.8890677067,-980555.2058312533
0.83,0.83,7544.656481481482,-474447.9534826219,-2584354.571522472,-71413.79819465229,-274961.7088823661,-134683.58257388417,-1728555.7740840274
0.84,0.84,7544.656481481482,-527426.6297463704,-2482331.419332343,-80361.11944697148,-319369.2209949182,-189851.97377503169,-1615072.1890612429
0.85,0.85,7544.656481481482,-748084.0379345817,-3188571.043800546,-90385.54814399133,-406000.8819400593,-264997.5231469593,-2089949.1750716912
0.86,0.86,7544.656481481482,-633606.6879352566,-3707057.7902243882,-84310.86501090688,-417802.13377351145,-220477.29742654064,-2578230.71883508
0.87,0.87,7544.656481481482,-1056357.9596975434,-5195836.139727725,-92457.54845208809,-479364.42229393235,-483717.4648224643,-4136568.5986711467
0.88,0.88,7544.656481481482,-967535.7485298818,-5764425.560908103,-125157.13781711418,-584348.9570725719,-264371.2802320116,-4167086.070282586
0.89,0.89,7544.656481481482,-1359011.8993824692,-5779961.516888869,-142580.24574086742,-596391.6623964119,-591530.3490653549,-4102786.2337842444
0.9,0.9,7544.656481481482,-2486974.4020515047,-7948683.528071927,-125522.51510677164,-667286.8195501764,-1585132.5329239257,-6088968.304635223
0.91,0.91,7544.656481481482,-2087533.3883049726,-11556480.306807984,-170784.76137599442,-750356.3671416086,-938763.2814097344,-9275041.799818613
0.92,0.92,7544.656481481482,-2009326.4444558877,-14377358.997359836,-191770.94019015424,-889953.3381489414,-1002397.710971952,-11749332.579243204
0.93,0.93,7544.656481481482,-2547256.8142474247,-16397323.280825714,-215322.88235815545,-958384.6376817051,-775783.4360321339,-13301069.569660438
0.94,0.94,7544.656481481482,-3826772.0397750754,-31601665.657350708,-258670.3545970162,-1225544.8584487715,-1365186.5865633613,-27496809.641747326
0.95,0.95,7544.656481481482,-6830742.070027683,-234598162.60070807,-368557.03363141837,-1631565.6522120696,-3858877.9030590057,-229872882.08344653
0.96,0.96,7544.656481481482,-11167094.398397675,-7934382696405.075,-418743.5454800511,-2326277.7727656686,-5202565.803058541,-7934374134399.876
0.97,0.97,7544.656481481482,-22454951.166564055,-211775074170.69485,-576289.6268036584,-4493327.458256467,-10139775.95563002,-211765113579.48114
0.98,0.98,7544.656481481482,-150617793663.0156,-36072395925.8658,-1368751.2016696658,-9924365.234655812,-150583370710.742,-36046250215.5579
0.99,0.99,7544.656481481482,-302478604540.9348,-632828060052.0281,-3634578.342400823,-128633949.17451444,-215601868937.68506,-615474431747.1166
0.1,0.2,7544.656481481482,-1602.8143497170877,-29906.88245902231,,,-12809.90966190464,-85504.63622561237
0.1,0.3,7544.656481481482,-1229.3253413809089,-42521.96800504584,,,-15525.64458729234,-105329.84293604211
0.1,0.4,7544.656481481482,-9991.43425717982,-14329.593026099217,,,-21766.44911190413,-83944.95138298928
0.1,0.5,7544.656481481482,-13178.826457117912,-35156.152103694614,,,-23544.41546088615,-96471.40885303945
0.1,0.6,7544.656481481482,-6580.138346700982,-47996.20345245632,,,-22728.547441402752,-107761.82244985373
0.1,0.7,7544.656481481482,-4524.36636502814,-37342.97252908936,,,-19215.9502044285,-96140.3652766024
0.1,0.8,7544.656481481482,-14169.776754511642,-52032.869870327035,,,-29135.47192323697,-117747.19780010576
0.1,0.9,7544.656481481482,-20199.7540508854,-45329.817420119245,,,-34596.492870673246,-118471.23618628293
0.2,0.3,7544.656481481482,-15298.022353624541,-49132.09693579638,,,-23291.341568945554,-85987.47210713472
0.2,0.4,7544.656481481482,-12284.454033109218,-65051.52556352996,,,-27395.996218971213,-116446.86306311376
0.2,0.5,7544.656481481482,-16972.72933525587,-64723.24360033061,,,-29522.022910445736,-127895.62747419637
0.2,0.6,7544.656481481482,-13875.566648610138,-43449.40598429357,,,-26414.398391064387,-105072.71005579195
0.2,0.7,7544.656481481482,-18927.267384282226,-63165.08123867095,,,-32890.43387478244,-124205.77093620217
0.2,0.8,7544.656481481482,-20634.653201949004,-76226.8174918896,,,-33919.95557266714,-140439.418996805
0.2,0.9,7544.656481481482,-17154.987644037887,-106752.83427112558,,,-32200.32536051992,-168741.78004561772
0.3,0.4,7544.656481481482,-18607.621798266067,-91916.5212699391,-109783.61183674225,-392458.5709449636,-24826.196245781146,-121465.2095944937
0.3,0.5,7544.656481481482,-13427.77149158611,-72639.84000357051,,,-26998.995158895585,-117296.49192982979
0.3,0.6,7544.656481481482,-24613.586149553208,-67800.36019191408,,,-34021.738346181315,-125698.22932904598
0.3,0.7,7544.656481481482,-25152.250565972572,-80060.41831452891,,,-39692.79244695893,-128927.99141138273
0.3,0.8,7544.656481481482,-34902.990950374144,-101285.61056545189,,,-48770.457740494596,-168946.86922344012
0.3,0.9,7544.656481481482,-27779.776400284038,-127190.2484784758,,,-40685.70020230491,-195443.28737528014
0.4,0.5,7544.656481481482,-31428.076943288033,-154247.21766720738,-37708.25918172608,-187091.3816197373,-27626.007478591222,-160228.07227609126
0.4,0.6,7544.656481481482,-24181.577927693066,-119999.88722481453,,,-32779.06851243811,-146262.0909779296
0.4,0.7,7544.656481481482,-39499.881814334076,-155604.5166226422,,,-50655.23464928153,-197195.3803301286
0.4,0.8,7544.656481481482,-37135.46328721579,-151657.95218643715,,,-50575.39675271826,-215047.52369456083
0.4,0.9,7544.656481481482,-35887.524513692064,-194166.55583721038,,,-49528.49793812896,-263254.90989934216
0.5,0.6,7544.656481481482,-57946.01042446004,-226750.81119151035,-38140.83332301708,-134138.4164517136,-49619.962957015916,-219110.06354551343
0.5,0.7,7544.656481481482,-56302.40453900471,-220464.8060390376,-569098.838809114,-1702686.5791503913,-62933.762327375116,-249815.96617432893
0.5,0.8,7544.656481481482,-80366.78222534254,-248860.01379518578,,,-87919.33119838944,-296696.04964657966
0.5,0.9,7544.656481481482,-64588.20097167718,-293795.0794560915,,,-77322.65476943346,-351516.75732703996
0.6,0.7,7544.656481481482,-76530.73301943208,-398934.3568205002,-38185.66037528842,-184710.51291645138,-68207.06039230422,-352810.8345807407
0.6,0.8,7544.656481481482,-83729.97346851786,-403051.3828562448,,,-91818.5443460465,-437828.97715182404
0.6,0.9,7544.656481481482,-128222.11061315531,-554168.8944872424,,,-142403.7194751119,-616744.9597368694
0.7,0.8,7544.656481481482,-172508.6443787857,-905541.1870230944,-181385.70552676063,-844110.7582951682,-166287.73252567655,-871023.6567109859
0.7,0.9,7544.656481481482,-254795.079414346,-968326.5932664142,,,-265546.572379939,-1023204.2204508962
0.8,0.9,7544.656481481482,-445901.77626728965,-2264285.469654765,,,-450861.62009008485,-2291122.0090698344
