m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.71,0.71,1.0483101761220233,6.525130501957529e-11,1.0,1.0,1.0,0.0
0.72,0.72,1.0256600562823306,6.300126001890026e-11,1.0,1.0,1.0,0.0
0.73,0.73,1.0024849955784345,6.075121501822524e-11,1.0,1.0,1.0,0.0
0.74,0.74,0.9787600834017757,5.850117001755026e-11,1.0,1.0,1.0,0.0
0.75,0.75,0.9544585927932409,5.6251125016875243e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.9295517994500336,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.9040087776111622,5.1751035015525184e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.8777961691839323,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.8508779217882114,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.8,0.8,0.823214990557691,4.5000900013500165e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.7947649975091858,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.7654818410218275,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.7353152463923233,3.825076501147518e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.7042102464645195,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.6721065788577636,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.6389379831880825,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.6046313776858756,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.5691058894886825,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.5322717062509686,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.9,0.9,0.4940287080441789,2.2500450006750082e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.454264827091478,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.412854067662934,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.36965409797310145,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.324503298031937,1.350027000405007e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.27721710894494084,1.1250225003375057e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.22758347541346524,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.17535709695257054,6.750135002025035e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.12025209344841344,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.061932529416331664,2.250045000675011e-12,1.0,1.0,1.0,0.0
0.1,0.2,2.810130496971241,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.3,3.6997061793579658,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.4,4.575557117651626,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.5,5.433780830483029,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.6,6.268530136416275,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.7,7.070458610300672,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.8,7.823214990557688,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.9,8.68108832519859,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.2,0.3,2.1997061793579644,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.4,2.575557117651626,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.5,2.933780830483028,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.6,3.268530136416277,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.7,3.5758368038015025,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.8,3.9704599551232884,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.2,0.9,5.230080940978918,1.800036000540008e-10,1.0,1.0,1.0,0.0
0.3,0.4,1.9088904509849591,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.5,2.101049174760391,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.6,2.2850424732827324,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.7,2.4985990964541287,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.8,2.877112002342762,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.3,0.9,4.282067215305558,1.575031500472507e-10,1.0,1.0,1.0,0.0
0.4,0.5,1.694618329626316,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.6,1.813625839216944,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.7,1.979004989376251,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.8,2.3272746158823994,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.4,0.9,3.6743904189056598,1.3500270004050055e-10,1.0,1.0,1.0,0.0
0.5,0.6,1.5124860248224745,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.7,1.6326197279579056,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.8,1.9294518950676753,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.5,0.9,3.0704586103006695,1.1250225003375049e-10,1.0,1.0,1.0,0.0
0.6,0.7,1.3448557771330518,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.8,1.5704586103006695,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.6,0.9,2.4544585927932414,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.7,0.8,1.2044585927932407,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.7,0.9,1.823214990557691,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.8,0.9,1.1721065788577625,4.5000900013500165e-11,1.0,1.0,1.0,0.0
