m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.99,0.99,5.152297938244443,2.2500450006750063e-08,0.994,0.9925,0.994,0.0055
0.1,0.2,0.0,2.5000500007500104e-10,,,,
0.1,0.3,,2.5000500007500104e-10,,,,
0.1,0.4,,2.5000500007500104e-10,,,,
0.1,0.5,,2.5000500007500104e-10,,,,
0.1,0.6,,2.5000500007500104e-10,,,,
0.1,0.7,,2.5000500007500104e-10,,,,
0.1,0.8,,2.5000500007500104e-10,,,,
0.1,0.9,,2.5000500007500104e-10,,,,
0.2,0.3,0.6558318735740906,2.8125562508437606e-10,1.0,1.0,1.0,0.0
0.2,0.4,0.0,2.8125562508437606e-10,,,,
0.2,0.5,,2.8125562508437606e-10,,,,
0.2,0.6,,2.8125562508437606e-10,,,,
0.2,0.7,,2.8125562508437606e-10,,,,
0.2,0.8,,2.8125562508437606e-10,,,,
0.2,0.9,,2.8125562508437606e-10,,,,
0.3,0.4,0.947617569414307,3.214350000964299e-10,1.0,1.0,1.0,0.0
0.3,0.5,0.582899655987512,3.214350000964299e-10,1.0,1.0,1.0,0.0
0.3,0.6,0.0,3.214350000964299e-10,,,,
0.3,0.7,,3.214350000964299e-10,,,,
0.3,0.8,,3.214350000964299e-10,,,,
0.3,0.9,,3.214350000964299e-10,,,,
0.4,0.5,1.1695594588372513,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.4,0.6,0.939892178874537,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.4,0.7,0.5565492766542918,3.7500750011250143e-10,1.0,1.0,1.0,0.0
0.4,0.8,,3.7500750011250143e-10,,,,
0.4,0.9,,3.7500750011250143e-10,,,,
0.5,0.6,1.3619804581563222,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.5,0.7,1.1419580257817248,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.5,0.8,0.5258403076416316,4.5000900013500195e-10,1.0,1.0,1.0,0.0
0.5,0.9,,4.5000900013500195e-10,,,,
0.6,0.7,1.0,5.625112501687521e-10,1.0,1.0,1.0,0.0
0.6,0.8,1.1504947316609875,5.625112501687521e-10,1.0,1.0,1.0,0.0
0.6,0.9,,5.625112501687521e-10,,,,
0.7,0.8,1.6989129250349178,7.500150002250029e-10,1.0,1.0,1.0,0.0
0.7,0.9,0.0,7.500150002250029e-10,,,,
0.8,0.9,1.6723767356734875,1.1250225003375047e-09,1.0,1.0,1.0,0.0
