m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.58,0.58,0.543299610367985,9.450189002835036e-11,1.0,1.0,1.0,0.0
0.59,0.59,0.5332692016614697,9.225184502767539e-11,1.0,1.0,1.0,0.0
0.6,0.6,0.5231371636115855,9.00018000270004e-11,1.0,1.0,1.0,0.0
0.61,0.61,0.5129014156778685,8.775175502632534e-11,1.0,1.0,1.0,0.0
0.62,0.62,0.5025598127697941,8.550171002565039e-11,1.0,1.0,1.0,0.0
0.63,0.63,0.49211014254857327,8.32516650249753e-11,1.0,1.0,1.0,0.0
0.64,0.64,0.48155012258647906,8.100162002430031e-11,1.0,1.0,1.0,0.0
0.65,0.65,0.470877397374573,7.875157502362535e-11,1.0,1.0,1.0,0.0
0.66,0.66,0.46008953516903,7.65015300229503e-11,1.0,1.0,1.0,0.0
0.67,0.67,0.4491840246654848,7.425148502227529e-11,1.0,1.0,1.0,0.0
0.68,0.68,0.43815827149003633,7.200144002160027e-11,1.0,1.0,1.0,0.0
0.69,0.69,0.4270095944946357,6.97513950209253e-11,1.0,1.0,1.0,0.0
0.7,0.7,0.4157352218436286,6.750135002025028e-11,1.0,1.0,1.0,0.0
0.71,0.71,0.40433228687716233,6.525130501957529e-11,1.0,1.0,1.0,0.0
0.72,0.72,0.39279782373601113,6.300126001890026e-11,1.0,1.0,1.0,0.0
0.73,0.73,0.3811287627311192,6.075121501822524e-11,1.0,1.0,1.0,0.0
0.74,0.74,0.3693219254397696,5.850117001755026e-11,1.0,1.0,1.0,0.0
0.75,0.75,0.35737401950878844,5.6251125016875243e-11,1.0,1.0,1.0,0.0
0.76,0.76,0.34528163314351795,5.400108001620021e-11,1.0,1.0,1.0,0.0
0.77,0.77,0.333041229259485,5.1751035015525184e-11,1.0,1.0,1.0,0.0
0.78,0.78,0.3206491392716836,4.950099001485021e-11,1.0,1.0,1.0,0.0
0.79,0.79,0.30810155649418186,4.725094501417518e-11,1.0,1.0,1.0,0.0
0.8,0.8,0.2953945291203476,4.5000900013500165e-11,1.0,1.0,1.0,0.0
0.81,0.81,0.2825239527513005,4.275085501282517e-11,1.0,1.0,1.0,0.0
0.82,0.82,0.2694855624372465,4.050081001215016e-11,1.0,1.0,1.0,0.0
0.83,0.83,0.25627492419307796,3.825076501147518e-11,1.0,1.0,1.0,0.0
0.84,0.84,0.2428874259460127,3.6000720010800155e-11,1.0,1.0,1.0,0.0
0.85,0.85,0.2293182678690199,3.375067501012514e-11,1.0,1.0,1.0,0.0
0.86,0.86,0.21556245204933774,3.150063000945013e-11,1.0,1.0,1.0,0.0
0.87,0.87,0.20161477143643658,2.925058500877513e-11,1.0,1.0,1.0,0.0
0.88,0.88,0.1874697980082618,2.7000540008100104e-11,1.0,1.0,1.0,0.0
0.89,0.89,0.17312187008846106,2.4750495007425106e-11,1.0,1.0,1.0,0.0
0.9,0.9,0.1585650787404291,2.2500450006750082e-11,1.0,1.0,1.0,0.0
0.91,0.91,0.14379325315634003,2.0250405006075075e-11,1.0,1.0,1.0,0.0
0.92,0.92,0.12879994495075112,1.8000360005400065e-11,1.0,1.0,1.0,0.0
0.93,0.93,0.11357841125871503,1.575031500472505e-11,1.0,1.0,1.0,0.0
0.94,0.94,0.0981215965275241,1.350027000405007e-11,1.0,1.0,1.0,0.0
0.95,0.95,0.08242211287901122,1.1250225003375057e-11,1.0,1.0,1.0,0.0
0.96,0.96,0.06647221890559728,9.000180002700044e-12,1.0,1.0,1.0,0.0
0.97,0.97,0.05026379674774627,6.750135002025035e-12,1.0,1.0,1.0,0.0
0.98,0.98,0.033788327282916586,4.500090001350022e-12,1.0,1.0,1.0,0.0
0.99,0.99,0.017036863236176657,2.250045000675011e-12,1.0,1.0,1.0,0.0
0.1,0.2,1.8648397251631903,2.0250405006075078e-10,1.0,1.0,1.0,0.0
0.1,0.3,2.789728043577632,2.0250405006075078e-10,1.0,1.0,1.0,0.0
