m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.97,0.97,4.165871658716587,-0.002896774914064569,-0.006279350736710159,-0.0011102476502308685,-0.0012147191683829599,-0.0017873799798323001,-0.0055096004588842
0.98,0.98,4.165871658716587,-0.005169832185230744,-0.013966077352887643,-0.0015714221441160438,-0.001737177834223743,-0.002971089063291,-0.012759583163889601
0.99,0.99,4.165871658716587,-0.01817467954365325,-0.0572503549923797,-0.0036410572608191506,-0.004167140881514405,-0.009035373782488601,-0.0549600841598456
0.1,0.2,4.165871658716587,-1.8002832010533157e-05,-3.145839177592089e-05,,,-1.9192352836313042e-05,-3.62905157829979e-05
0.1,0.3,4.165871658716587,-2.5599392045171622e-05,-3.885054322054011e-05,,,-2.668067035595099e-05,-4.4092149421550136e-05
0.1,0.4,4.165871658716587,-2.9916907960291736e-05,-4.1041184006535116e-05,,,-3.1189420523986776e-05,-4.645132265675842e-05
0.1,0.5,4.165871658716587,-3.6450200384365823e-05,-5.0727846163936666e-05,,,-3.763529789157532e-05,-5.6391174586186195e-05
0.1,0.6,4.165871658716587,-4.1117127557830414e-05,-5.602987699148635e-05,,,-4.2446581826347416e-05,-6.097637943794782e-05
0.1,0.7,4.165871658716587,-4.37552365411546e-05,-6.158379280639236e-05,,,-4.5028788531490784e-05,-6.684463997219972e-05
0.1,0.8,4.165871658716587,-5.9629515496350184e-05,-7.905923707313683e-05,,,-6.102542629499242e-05,-8.468075558785671e-05
0.1,0.9,4.165871658716587,-5.697063803116228e-05,-7.970934019286229e-05,,,-5.845738032767307e-05,-8.518370734244297e-05
0.2,0.3,4.165871658716587,-3.575639023159999e-05,-6.309879425511423e-05,,,-3.6896339901184476e-05,-6.751902013510586e-05
0.2,0.4,4.165871658716587,-4.6419373658566745e-05,-5.812309201357471e-05,,,-4.7563706722993994e-05,-6.376207005277978e-05
0.2,0.5,4.165871658716587,-4.954600881460793e-05,-6.944930128488164e-05,,,-5.0751399008423045e-05,-7.44230409327688e-05
0.2,0.6,4.165871658716587,-5.087189170164004e-05,-7.124175487301054e-05,,,-5.225806475451252e-05,-7.606194921566081e-05
0.2,0.7,4.165871658716587,-6.509822730138554e-05,-8.437415941210974e-05,,,-6.633896282448686e-05,-8.984477884096621e-05
0.2,0.8,4.165871658716587,-7.658922509867173e-05,-0.00010280155370135684,,,-7.785876508704106e-05,-0.00010873605336537075
0.2,0.9,4.165871658716587,-9.289334494206072e-05,-0.0001349741889283942,,,-9.399727087267892e-05,-0.00014020012589372784
0.3,0.4,4.165871658716587,-4.963987579960091e-05,-8.21144112530977e-05,,,-5.062877335994261e-05,-8.534865679375366e-05
0.3,0.5,4.165871658716587,-6.790336391316008e-05,-9.606370940200832e-05,,,-6.90581078149502e-05,-0.00010104266751034599
0.3,0.6,4.165871658716587,-6.857849911864288e-05,-9.123917359765132e-05,,,-6.98575773694602e-05,-9.609669391649688e-05
0.3,0.7,4.165871658716587,-8.329341388136702e-05,-0.00012277340754169284,,,-8.447393696902574e-05,-0.00012770543727166618
0.3,0.8,4.165871658716587,-8.287995392026581e-05,-0.00011296186207877935,,,-8.37393408915817e-05,-0.00011834067533822842
0.3,0.9,4.165871658716587,-9.936355168311815e-05,-0.00014370621820771094,,,-0.00010079997057387308,-0.00014886305125338397
0.4,0.5,4.165871658716587,-8.516920508849517e-05,-0.00013318674267191706,,,-8.582096075471388e-05,-0.0001358646000436098
0.4,0.6,4.165871658716587,-9.720351716602264e-05,-0.00014503366842577483,,,-9.817909769433863e-05,-0.00014969151173404763
0.4,0.7,4.165871658716587,-0.00010602350763174698,-0.00014531735896065653,,,-0.00010716382580274923,-0.0001502377041383956
0.4,0.8,4.165871658716587,-0.00011543420462989169,-0.00017189272534528239,,,-0.00011669920950550046,-0.00017643009747688503
0.4,0.9,4.165871658716587,-0.00013900452304835056,-0.0001879183684395002,,,-0.00014014270479420927,-0.00019364901854605193
0.5,0.6,4.165871658716587,-0.00012160927054688337,-0.00016908902715286262,-0.0001554437452943834,-0.00035148379413496263,-0.00012188512332592424,-0.00017107205068756488
0.5,0.7,4.165871658716587,-0.00013833339784464027,-0.00018353792044208453,,,-0.00013963393172254643,-0.00018681865054184188
0.5,0.8,4.165871658716587,-0.000145966776751279,-0.0002114136102952467,,,-0.0001472446501749341,-0.00021681978477764216
0.5,0.9,4.165871658716587,-0.0001771905555669001,-0.0002645054576235333,,,-0.00017830273940491005,-0.0002688747774510397
0.6,0.7,4.165871658716587,-0.00020668017057704432,-0.00028971834147953286,,,-0.00020722715267333926,-0.0002912662852571361
0.6,0.8,4.165871658716587,-0.00020121537983955448,-0.000292723398690541,,,-0.00020216368979119378,-0.00029688564643856136
0.6,0.9,4.165871658716587,-0.00023778184978908947,-0.00035863647985129814,,,-0.00023904910990586535,-0.00036393121882073145
0.7,0.8,4.165871658716587,-0.0003384780063091146,-0.000424284016009465,,,-0.00033903744731356015,-0.0004270926410897246
0.7,0.9,4.165871658716587,-0.00038223009585301444,-0.000606420533151712,,,-0.00038389712293317483,-0.0006110962728589348
0.8,0.9,4.165871658716587,-0.0005046343436864297,-0.0009320700864561919,,,-0.0005056680395586111,-0.0009357646481108168
