m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.3,0.8,4.165871658716587,-7.67199145708656e-05,-7.945753457255093e-05,,,-7.680056839229807e-05,-7.981553699093716e-05
0.3,0.9,4.165871658716587,-8.937388190901003e-05,-8.934163144853057e-05,,,-8.944102280505046e-05,-8.98422444004876e-05
0.4,0.5,4.165871658716587,-8.188491541788467e-05,-8.432905313485436e-05,-8.239980957971993e-05,-8.486608053400721e-05,-8.185335945167282e-05,-8.421647481214257e-05
0.4,0.6,4.165871658716587,-8.840599633843065e-05,-9.334897002232763e-05,-8.92008778302996e-05,-9.196543996565879e-05,-8.838882844886055e-05,-9.336881446002467e-05
0.4,0.7,4.165871658716587,-9.762752923860084e-05,-9.965127299518346e-05,-9.91069272427979e-05,-0.00010470143373858346,-9.766563702373501e-05,-9.97872630171101e-05
0.4,0.8,4.165871658716587,-0.00010380330168849192,-0.00011052253954042027,,,-0.00010385321857868744,-0.00011083233535221884
0.4,0.9,4.165871658716587,-0.0001305336567102487,-0.00013840745074041296,,,-0.00013061334034430527,-0.0001387887668481404
0.5,0.6,4.165871658716587,-0.00011035623051410147,-0.0001124291889600587,-0.00011097095716400148,-0.0001126362828043587,-0.00011032569622360234,-0.0001119856423770063
0.5,0.7,4.165871658716587,-0.0001271498583552951,-0.00013285785914529116,-0.00012565531092069513,-0.00012840392238419116,-0.00012711763067099532,-0.00013272631000620655
0.5,0.8,4.165871658716587,-0.0001287992536226173,-0.00013736244121081114,-0.00012851063417521728,-0.00014830497188111113,-0.0001288236386819076,-0.0001375494748737911
0.5,0.9,4.165871658716587,-0.00015536390492407523,-0.0001655334450887286,,,-0.0001554396112617903,-0.0001659581992062934
0.6,0.7,4.165871658716587,-0.0001870577949383234,-0.00019402709837711943,-0.00018596220242892336,-0.00019023883337821942,-0.00018695380688831377,-0.00019336638417742733
0.6,0.8,4.165871658716587,-0.00016770551864931412,-0.00017988840971577025,-0.00016743407101651412,-0.00017789095442797024,-0.00016769608424885938,-0.00017977831489437746
0.6,0.9,4.165871658716587,-0.0002043137381249908,-0.00022032181419279816,,,-0.00020436320504329533,-0.00022067396351355652
0.7,0.8,4.165871658716587,-0.00029059529775410733,-0.0003109278507419922,-0.00029399345761500735,-0.0002984778450344922,-0.000290482769193022,-0.00031025432728571967
0.7,0.9,4.165871658716587,-0.0003347166876155484,-0.00034861644947774365,,,-0.00033474056261148104,-0.0003487167977138537
0.8,0.9,4.165871658716587,-0.00041412809278098807,-0.000449588304554363,-0.00041175241471138804,-0.000420868638798263,-0.0004140560159949184,-0.00044932384474329437
