m,M,epsilon_of_M,stat_NICV
0.47,0.47,0.29551799635618126,0.5895673699053965
0.48,0.48,0.2906788731287013,0.6043985229936718
0.49,0.49,0.2858162188719178,0.608718060845403
0.5,0.5,0.28092980362016146,0.625708896841545
0.51,0.51,0.2760193940200654,0.6113108901825404
0.52,0.52,0.27108475326369763,0.6238200573295563
0.53,0.53,0.2661256410200323,0.6569307537711704
0.54,0.54,0.26114181336471715,0.6555513137103949
0.55,0.55,0.2561330227080783,0.6434946186509056
0.56,0.56,0.2510990177213167,0.6797553859741233
0.57,0.57,0.24603954326083285,0.682635125082462
0.58,0.58,0.24095434029063204,0.6751631843723109
0.59,0.59,0.23584314580274376,0.6952089674869457
0.6,0.6,0.2307056927355977,0.7054389437957862
0.61,0.61,0.22554170989029212,0.7276360644406086
0.62,0.62,0.22035092184468896,0.7459339223804883
0.63,0.63,0.2151330488652684,0.7434431948290566
0.64,0.64,0.20988780681666974,0.7695331369701935
0.65,0.65,0.20461490706885055,0.7690152997235927
0.66,0.66,0.19931405640178138,0.810116860873562
0.67,0.67,0.19398495690760423,0.8181913037335841
0.68,0.68,0.1886273058901679,0.8631410823113617
0.69,0.69,0.18324079576185842,0.8867807365044789
0.7,0.7,0.1778251139376357,0.9349360086748614
0.71,0.71,0.17237994272618495,0.9121269695819919
0.72,0.72,0.16690495921808865,1.018564857227557
0.73,0.73,0.16139983517091985,1.0166766102032287
0.74,0.74,0.15586423689115622,1.039224369706684
0.75,0.75,0.1502978251128056,1.1108640424094005
0.76,0.76,0.14470025487263616,1.118211884156024
0.77,0.77,0.13907117538189404,1.1495117551886873
0.78,0.78,0.13341022989439,1.2153968712719387
0.79,0.79,0.12771705557083193,1.3554784109690543
0.8,0.8,0.12199128333927091,1.3248917079802114
0.81,0.81,0.11623253775153193,1.4775112255687408
0.82,0.82,0.11044043683548455,1.4668781154749604
0.83,0.83,0.1046145919430111,1.5597993239206849
0.84,0.84,0.09875460759352044,1.659428646171528
0.85,0.85,0.09286008131284908,1.691514304074773
0.86,0.86,0.08693060346738647,1.784845318371076
0.87,0.87,0.08096575709325296,1.9985123558354503
0.88,0.88,0.0749651177203525,2.1055521799952897
0.89,0.89,0.0689282531911143,2.2509330053320884
0.9,0.9,0.06285472347373035,2.3096568077602884
0.91,0.91,0.05674408046968678,2.4747215243331837
0.92,0.92,0.050595867815377144,2.591434274652361
0.93,0.93,0.0444096206775808,2.628898061774416
0.94,0.94,0.038184865542575934,2.7144594425949777
0.95,0.95,0.031921119998644706,2.8460774579611483
0.96,0.96,0.02561789251172882,3.059869177886637
0.97,0.97,0.019274682193964544,3.12770770920655
0.98,0.98,0.012890978564832786,3.2530934993890743
0.99,0.99,0.00646626130463523,3.224742005553734
0.1,0.2,1.4180370928606563,0.3727992579409974
0.1,0.3,2.374390515085868,0.3236744932510692
0.1,0.4,3.328751625269407,0.29839991441856034
0.1,0.5,4.280929803620162,0.2764482505755468
0.1,0.6,5.230705692735597,0.2640990001859822
0.1,0.7,6.177825113937635,0.25846444810770347
0.1,0.8,7.121991283339271,0.24867208503421348
0.1,0.9,8.069960856551647,0.24406173820354551
0.2,0.3,0.8743905150858681,0.4138488635701174
0.2,0.4,1.3287516252694076,0.38072072661204037
0.2,0.5,1.7809298036201613,0.35447199285884
0.2,0.6,2.230705692735597,0.3289622408865414
0.2,0.7,2.677825113937636,0.31291593153481084
0.2,0.8,3.1311913858301987,0.30037986712903425
0.2,0.9,4.284565468042477,0.27577957421378235
0.3,0.4,0.6620849586027407,0.43250429744344177
0.3,0.5,0.9475964702868284,0.4084811610106261
0.3,0.6,1.2307056927355975,0.39038982883403
0.3,0.7,1.5192287736285799,0.36685567128620916
0.3,0.8,1.929887714963421,0.34507702066037815
0.3,0.9,3.2806469044451063,0.2982650027129141
0.4,0.5,0.5309298036201614,0.4589618807738069
0.4,0.6,0.7354847533049613,0.42232740233803634
0.4,0.7,0.9724216723792499,0.4074286364693422
0.4,0.8,1.3625307643525733,0.3791995224016662
0.4,0.9,2.7046149070688505,0.31289903572557626
0.5,0.6,0.4410405561104139,0.4843252572809114
0.5,0.7,0.6388931431982581,0.43070073545596016
0.5,0.8,0.9886300258909754,0.40503943719747454
0.5,0.9,2.177825113937637,0.3334611855877689
0.6,0.7,0.3902683998635958,0.5130319963542473
0.6,0.8,0.6829925611006017,0.43166879138196446
0.6,0.9,1.6502978251128062,0.35783617592323735
0.7,0.8,0.4152962404726778,0.4992911822958326
0.7,0.9,1.1219912833392713,0.3958941174805071
0.8,0.9,0.5928600813128483,0.44448817007239516
