m,M,epsilon_of_M,stat_NICV
0.57,0.57,0.5071333506202754,0.08977743780242567
0.58,0.58,0.5165597474785545,0.1461612416947476
0.59,0.59,0.5263514236071962,0.11499874863141722
0.6,0.6,0.5365305287244002,0.09596558380643441
0.61,0.61,0.5471210812968035,0.14721795016481712
0.62,0.62,0.5581491741676017,0.11880560213121796
0.63,0.63,0.5696432085006782,0.11691151205691651
0.64,0.64,0.5816341607818309,0.16359504191564292
0.65,0.65,0.5941558885630488,0.26930565910837817
0.66,0.66,0.607245481801081,0.13242275397809944
0.67,0.67,0.6209436680867643,0.1686200634572951
0.68,0.68,0.6352952818645222,0.2330786821660755
0.69,0.69,0.65034981000463,0.12493442301398132
0.7,0.7,0.6661620289505679,0.11861067029273048
0.71,0.71,0.6827927523025192,0.21582363350201733
0.72,0.72,0.7003097123625974,0.13928532297540627
0.73,0.73,0.7187886051942509,0.18297126805216316
0.74,0.74,0.7383143366014491,0.18066695527759996
0.75,0.75,0.75898251675878,0.1611477303251027
0.76,0.76,0.7809012649319927,0.17057157163067355
0.77,0.77,0.804193404118253,0.1958995818767327
0.78,0.78,0.8289991503834556,0.2182777843186769
0.79,0.79,0.8554794359318093,0.23641910323139
0.8,0.8,0.8838200526074405,0.31988359994997756
0.81,0.81,0.9142368698010942,0.2588730503763802
0.82,0.82,0.9469824771800911,0.23095509491670474
0.83,0.83,0.9823547433177496,0.29857919779910075
0.84,0.84,1.0207079903521874,0.3085599813065306
0.85,0.85,1.062467802085996,0.34024050415973356
0.86,0.86,1.1081509758442802,0.2702171939667344
0.87,0.87,1.1583929144508198,0.54105030616787
0.88,0.88,1.2139860457936091,0.35555793514988715
0.89,0.89,1.275935050784628,0.4750389631553452
0.9,0.9,1.3455385537002145,0.5267570627013013
0.91,0.91,1.424514083833287,0.603401032905689
0.92,0.92,1.5151970565903565,0.8385724533884243
0.93,0.93,1.6208734670599652,0.7696540959830641
0.94,0.94,1.7463709781420602,0.9213253147906069
0.95,0.95,1.8991940825207472,0.9157277500920616
0.96,0.96,2.091942505168724,1.0122805310653336
0.97,0.97,2.3482765458356565,1.360985994901833
0.98,0.98,2.7213790318827806,1.374492920650581
0.99,0.99,3.3810811219267833,1.6151635691528756
0.1,0.2,,
0.1,0.3,,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,,
0.2,0.4,,
0.2,0.5,,
0.2,0.6,,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,,
0.3,0.5,,
0.3,0.6,,
0.3,0.7,,
0.3,0.8,,
0.3,0.9,,
0.4,0.5,0.0,
0.4,0.6,,
0.4,0.7,,
0.4,0.8,,
0.4,0.9,,
0.5,0.6,0.11107280030812314,1.5225979534836784
0.5,0.7,,
0.5,0.8,,
0.5,0.9,,
0.6,0.7,0.0,
0.6,0.8,,
0.6,0.9,,
0.7,0.8,,
0.7,0.9,,
0.8,0.9,,
