m,M,epsilon_of_M,NICV
0.0,0.0,0.25,1.0842885984919455
0.0,0.0,0.25,0.8720563780920282
0.0,0.0,0.25,0.9170632388244409
0.0,0.0,0.25,0.8305431237646812
0.0,0.0,0.25,0.6463153640482581
0.0,0.0,0.25,0.4766351701202211
0.0,0.0,0.25,0.4554552165660836
0.0,0.0,0.25,0.7522615403561616
0.0,0.0,0.25,0.4236518246311363
0.0,0.0,0.25,1.0067226021977278
0.0,0.0,0.25,0.46005179267246515
0.0,0.0,0.25,0.5375136187050822
0.0,0.0,0.25,0.6759519567473543
0.0,0.0,0.25,1.428485606965408
0.0,0.0,0.25,0.7378265373102842
0.0,0.0,0.25,0.535609732757278
0.0,0.0,0.25,1.1220046883586423
0.0,0.0,0.25,0.8194791111899594
0.0,0.0,0.25,0.547258813024115
0.0,0.0,0.25,0.4636789155224777
0.0,0.0,0.25,0.47070105144613256
0.0,0.0,0.25,0.6140916835439826
0.0,0.0,0.25,1.267457855439709
0.0,0.0,0.25,0.5928403285473106
0.0,0.0,0.25,0.7732031403441914
0.0,0.0,0.25,0.9399874326117524
0.0,0.0,0.25,0.5779054998851639
0.0,0.0,0.25,0.6593438854783585
0.0,0.0,0.25,0.5092197273930653
0.0,0.0,0.25,0.5024193229948003
0.0,0.0,0.25,0.6415065737389289
0.0,0.0,0.25,0.5261801274959221
0.0,0.0,0.25,0.7541689112466503
0.0,0.0,0.25,0.6209558851070331
0.0,0.0,0.25,0.5327188491991647
0.0,0.0,0.25,0.47165038704492485
0.0,0.0,0.25,0.6485819177761288
0.0,0.0,0.25,0.458684601804864
0.0,0.0,0.25,0.5776933294116711
0.0,0.0,0.25,0.5317207025262408
0.0,0.0,0.25,0.4731726032853312
0.0,0.0,0.25,0.5769203553412517
0.0,0.0,0.25,0.9563501069600334
0.0,0.0,0.25,0.6288097248960665
0.0,0.0,0.25,0.5080565824630854
0.0,0.0,0.25,0.4484188685457079
0.0,0.0,0.25,0.45680172617475817
0.0,0.0,0.25,0.4473482841431647
0.0,0.0,0.25,0.7900369937780798
0.0,0.0,0.25,0.6934532774773828
0.0,0.0,0.25,0.6887016253071122
0.0,0.0,0.25,0.4509189693860094
0.0,0.0,0.25,0.4888214530719456
0.0,0.0,0.25,0.8492366837664862
0.0,0.0,0.25,0.915247860514278
0.0,0.0,0.25,0.5288735356754648
0.0,0.0,0.25,0.647031206051403
0.0,0.0,0.25,0.8944695883156472
0.0,0.0,0.25,0.4765330611688788
0.0,0.0,0.25,0.42081462650892204
0.0,0.0,0.25,0.52417888917672
0.0,0.0,0.25,0.5546383992288648
0.0,0.0,0.25,0.4477890480234474
0.0,0.0,0.25,0.4677129323385617
0.0,0.0,0.25,0.4758969617012855
0.0,0.0,0.25,0.50094926553345
0.0,0.0,0.25,0.6043095865092546
0.0,0.0,0.25,0.7446053977956163
0.0,0.0,0.25,1.210434778825093
0.0,0.0,0.25,1.2419291495256988
0.0,0.0,0.25,1.0923475600364554
0.0,0.0,0.25,0.4760775805344961
0.0,0.0,0.25,0.512816216196727
0.0,0.0,0.25,0.8017503711927936
0.0,0.0,0.25,0.43753842433512513
0.0,0.0,0.25,1.0680804127577785
0.0,0.0,0.25,0.5254914327673226
0.0,0.0,0.25,1.0096033049765127
0.0,0.0,0.25,0.4172615472021198
0.0,0.0,0.25,0.5464680373845627
0.0,0.0,0.25,0.7247781710379001
0.0,0.0,0.25,0.4464756567260552
0.0,0.0,0.25,0.542444439418932
0.0,0.0,0.25,0.4718830193120619
0.0,0.0,0.25,1.0698093288969017
0.0,0.0,0.25,0.5639793084638153
0.0,0.0,0.25,0.4740854669577906
0.0,0.0,0.25,0.7266009636476174
0.0,0.0,0.25,0.6371721540295091
0.0,0.0,0.25,0.4914383487488031
0.0,0.0,0.25,0.5335729696764561
0.0,0.0,0.25,1.0628581218313649
0.0,0.0,0.25,0.5099033451538052
0.0,0.0,0.25,0.6962168942786287
0.0,0.0,0.25,0.526104952176944
0.0,0.0,0.25,0.502825335515046
0.0,0.0,0.25,0.4642602651057395
0.0,0.0,0.25,0.7267298448397748
0.0,0.0,0.25,0.4958091541275538
0.0,0.0,0.25,1.0603151342570378
0.0,0.0,0.25,0.41354284133244257
0.0,0.0,0.25,0.5366018671033528
0.0,0.0,0.25,1.0737682618361046
0.0,0.0,0.25,0.5595486350184965
0.0,0.0,0.25,0.3955170212599862
0.0,0.0,0.25,0.45510714838613303
0.0,0.0,0.25,0.7716602120295563
0.0,0.0,0.25,0.8075557514405978
0.0,0.0,0.25,0.541625577192767
0.0,0.0,0.25,0.498568261018695
0.0,0.0,0.25,0.9854939092266644
0.0,0.0,0.25,0.4933673415454805
0.0,0.0,0.25,0.7293484041134809
0.0,0.0,0.25,0.746769711299534
0.0,0.0,0.25,1.886899096366158
0.0,0.0,0.25,0.5340043840496432
0.0,0.0,0.25,0.4734612582117018
0.0,0.0,0.25,0.586518442097625
0.0,0.0,0.25,1.05902480500367
0.0,0.0,0.25,0.636164784383674
0.0,0.0,0.25,0.5193754548520727
0.0,0.0,0.25,0.4231589124953971
0.0,0.0,0.25,1.0602472827208338
0.0,0.0,0.25,0.4929509138136485
0.0,0.0,0.25,0.5236344733890598
0.0,0.0,0.25,0.5463615071054926
0.0,0.0,0.25,0.5174146689689969
0.0,0.0,0.25,0.45424733357707714
0.0,0.0,0.25,0.5717497376523827
0.0,0.0,0.25,0.5102171574056203
0.0,0.0,0.25,0.6010261133096155
0.0,0.0,0.25,0.4713914588114137
0.0,0.0,0.25,0.7211784751586959
0.0,0.0,0.25,0.6124857410016651
0.0,0.0,0.25,0.41793362899174946
0.0,0.0,0.25,0.5722664520528604
0.0,0.0,0.25,0.499672160570333
0.0,0.0,0.25,0.4602951736933065
0.0,0.0,0.25,0.6019724176008242
