m,M,epsilon_of_M,stat_NICV
0.1,0.2,1.0,0.0006713230708130647
0.1,0.3,1.0,0.0005051791268986229
0.1,0.4,1.0,0.0007643184798451524
0.1,0.5,1.0,0.000544259794358831
0.1,0.6,1.0,0.0006969681599461865
0.1,0.7,1.0,0.00048750077307109274
0.1,0.8,1.0,0.0006012791951944146
0.1,0.9,1.0,0.0007185871955332273
0.2,0.3,1.0,0.0006377438005542673
0.2,0.4,1.0,0.00044778428356013767
0.2,0.5,1.0,0.0006946149201700439
0.2,0.6,1.0,0.0006475998372984536
0.2,0.7,1.0,0.0006468575610315466
0.2,0.8,1.0,0.0005177785771270707
0.2,0.9,1.0,0.0006927960076496518
0.3,0.4,1.0,0.0006912744578426293
0.3,0.5,1.0,0.0007190051110751866
0.3,0.6,1.0,0.0005903155250758951
0.3,0.7,1.0,0.0006660468980232332
0.3,0.8,1.0,0.0005845204147963168
0.3,0.9,1.0,0.0006078088496452937
0.4,0.5,1.0,0.0006348662201674109
0.4,0.6,1.0,0.0005114307138339944
0.4,0.7,1.0,0.0005333669056271131
0.4,0.8,1.0,0.0006203398881401835
0.4,0.9,1.0,0.0007090625167315382
0.5,0.6,1.0,0.0008780837803946125
0.5,0.7,1.0,0.0004539352603290551
0.5,0.8,1.0,0.0005249650126735298
0.5,0.9,1.0,0.0006486500130439881
0.6,0.7,1.0,0.0006588531921911539
0.6,0.8,1.0,0.0006831738003932285
0.6,0.9,1.0,0.00038322101446074743
0.7,0.8,1.0,0.000587091680845444
0.7,0.9,1.0,0.0006583102041307113
0.8,0.9,1.0,0.0006640002988570864
