m,M,epsilon_of_M,stat_NICV
0.62,0.62,0.5,0.4633563909238108
0.63,0.63,0.5,0.4622817243109863
0.64,0.64,0.5,0.4612004912366015
0.65,0.65,0.5,0.4614151420524585
0.66,0.66,0.5,0.4628955414806626
0.67,0.67,0.5,0.4630450441438331
0.68,0.68,0.5,0.46355492375914525
0.69,0.69,0.5,0.46258680964671384
0.7,0.7,0.5,0.46180725778515075
0.71,0.71,0.5,0.4641498764573898
0.72,0.72,0.5,0.46396740992627294
0.73,0.73,0.5,0.4670293215481589
0.74,0.74,0.5,0.4617810589707036
0.75,0.75,0.5,0.4629850811677357
0.76,0.76,0.5,0.4589865768430839
0.77,0.77,0.5,0.46707932646572137
0.78,0.78,0.5,0.4653084943848431
0.79,0.79,0.5,0.46067002724126116
0.8,0.8,0.5,0.46525381130411914
0.81,0.81,0.5,0.470205621655246
0.82,0.82,0.5,0.460634412002919
0.83,0.83,0.5,0.4609033742650628
0.84,0.84,0.5,0.4587933885118765
0.85,0.85,0.5,0.45525285758995826
0.86,0.86,0.5,0.465518321012961
0.87,0.87,0.5,0.4610867301794775
0.88,0.88,0.5,0.46565548737659435
0.89,0.89,0.5,0.45927624608437323
0.9,0.9,0.5,0.46969004503544093
0.91,0.91,0.5,0.45970289549769205
0.92,0.92,0.5,0.46506989616725386
0.93,0.93,0.5,0.4591255172856874
0.94,0.94,0.5,0.46620495419218344
0.95,0.95,0.5,0.46620469655903984
0.96,0.96,0.5,0.4662062011585677
0.97,0.97,0.5,0.45792553830380467
0.98,0.98,0.5,0.46521487199977823
0.99,0.99,0.5,0.46696657932253555
0.1,0.2,0.5,0.46734769484196537
0.1,0.3,0.5,0.46195258697250324
0.1,0.4,0.5,0.46058482947873874
0.1,0.5,0.5,0.4654758974547593
0.1,0.6,0.5,0.4596396262416492
0.1,0.7,0.5,0.46613861142091034
0.1,0.8,0.5,0.4644907261167175
0.1,0.9,0.5,0.4634954365536755
0.2,0.3,0.5,0.46207477912658473
0.2,0.4,0.5,0.4635195992499144
0.2,0.5,0.5,0.4652295698211908
0.2,0.6,0.5,0.4663076469005954
0.2,0.7,0.5,0.4588549454775335
0.2,0.8,0.5,0.46514391289357776
0.2,0.9,0.5,0.4638148940925082
0.3,0.4,0.5,0.4659482072668069
0.3,0.5,0.5,0.4608908904219605
0.3,0.6,0.5,0.4641668243067073
0.3,0.7,0.5,0.4633365242929965
0.3,0.8,0.5,0.45497386307730675
0.3,0.9,0.5,0.45526168515052595
0.4,0.5,0.5,0.4631040710312021
0.4,0.6,0.5,0.46558079911339195
0.4,0.7,0.5,0.4675159676484806
0.4,0.8,0.5,0.463865518292792
0.4,0.9,0.5,0.4644362860559915
0.5,0.6,0.5,0.46392465171244895
0.5,0.7,0.5,0.4623635983738268
0.5,0.8,0.5,0.4556901897123344
0.5,0.9,0.5,0.4617651098825131
0.6,0.7,0.5,0.4626651473942648
0.6,0.8,0.5,0.46214136190505883
0.6,0.9,0.5,0.4617192026194468
0.7,0.8,0.5,0.46464698829490325
0.7,0.9,0.5,0.46294985544883055
0.8,0.9,0.5,0.462627186342379
