m,M,epsilon_of_M,stat_NICV
0.2,0.5,0.8317965641677488,0.4292276147490232
0.2,0.6,0.0,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,2.098935712798195,0.37149224633217787
0.3,0.5,1.8847752157086266,0.3820185508066522
0.3,0.6,1.6538596199166304,0.3929877046593204
0.3,0.7,1.3417092459390996,0.4018612675149115
0.3,0.8,0.6555876770041492,0.4823647431331573
0.3,0.9,,
0.4,0.5,2.337355079671674,0.3782703076911407
0.4,0.6,2.2143565033183177,0.3826483920505839
0.4,0.7,2.0253591891370695,0.3897872311559981
0.4,0.8,1.5736412697537372,0.39973855113828916
0.4,0.9,,
0.5,0.6,2.5512438364419507,0.38432605394974223
0.5,0.7,2.433763081857055,0.38691834527573316
0.5,0.8,2.0882727424955005,0.39696986737344914
0.5,0.9,,
0.6,0.7,2.7715112802169353,0.39703048822733555
0.6,0.8,2.5341435514937785,0.3994270411160804
0.6,0.9,1.279512022868854,0.4640529356847258
0.7,0.8,2.9966523786733648,0.4067051080374803
0.7,0.9,2.260867813191561,0.42671107060526614
0.8,0.9,3.1868178261226445,0.43344340956414373
