m,M,epsilon_of_M,stat_NICV
0.94,0.94,4.677344495607727,0.04334153566911567
0.95,0.95,4.858114234439014,0.09432317156723316
0.96,0.96,5.079703555908276,0.15055640823559202
0.97,0.97,5.365828979123919,0.38930887067308856
0.98,0.98,5.7697350110607255,0.6008433262071754
0.99,0.99,6.461320680934717,1.4481945409532284
0.1,0.2,1.1467204006373655,0.0006196270546465049
0.1,0.3,0.0,
0.1,0.4,,
0.1,0.5,,
0.1,0.6,,
0.1,0.7,,
0.1,0.8,,
0.1,0.9,,
0.2,0.3,1.7873901856317849,0.001155607720020248
0.2,0.4,1.351651942392443,0.0005187057957111922
0.2,0.5,0.8317965641677488,0.001989724714771334
0.2,0.6,0.0,
0.2,0.7,,
0.2,0.8,,
0.2,0.9,,
0.3,0.4,2.098935712798195,0.0012036805746542447
0.3,0.5,1.8847752157086266,0.0009929381943656276
0.3,0.6,1.6538596199166304,0.0006407807689841033
0.3,0.7,1.3417092459390996,0.0006721936196768729
0.3,0.8,0.6555876770041492,0.01160521980404954
0.3,0.9,,
0.4,0.5,2.337355079671674,0.001033280826082792
0.4,0.6,2.2143565033183177,0.000861704237572417
0.4,0.7,2.0253591891370695,0.0005156626426134564
0.4,0.8,1.5736412697537372,0.0007934160014799037
0.4,0.9,,
0.5,0.6,2.5512438364419507,0.0008631589299527219
0.5,0.7,2.433763081857055,0.0008193747179990593
0.5,0.8,2.0882727424955005,0.0005781515447252127
0.5,0.9,,
0.6,0.7,2.7715112802169353,0.0005648541007322721
0.6,0.8,2.5341435514937785,0.0005943314753243252
0.6,0.9,1.279512022868854,0.007293474068642977
0.7,0.8,2.9966523786733648,0.0007906349973631347
0.7,0.9,2.260867813191561,0.0026324695861349658
0.8,0.9,3.1868178261226445,0.002676860753259322
