m,M,epsilon_of_M,stat_NICV
0.64,0.64,0.5,0.9154200139255845
0.65,0.65,0.5,0.9077557848593715
0.66,0.66,0.5,0.9566495860323587
0.67,0.67,0.5,0.9953159312254499
0.68,0.68,0.5,1.0074516738796582
0.69,0.69,0.5,1.0658434928835985
0.7,0.7,0.5,1.0515828387263824
0.71,0.71,0.5,1.1190031254214268
0.72,0.72,0.5,1.1678989089933376
0.73,0.73,0.5,1.214710104004513
0.74,0.74,0.5,1.242275479095859
0.75,0.75,0.5,1.3193001173041914
0.76,0.76,0.5,1.3364984309810466
0.77,0.77,0.5,1.4748458013846153
0.78,0.78,0.5,1.5028238385298236
0.79,0.79,0.5,1.5418902457564119
0.8,0.8,0.5,1.6350246014835457
0.81,0.81,0.5,1.767469798272316
0.82,0.82,0.5,1.8597463942034684
0.83,0.83,0.5,1.9215190452422095
0.84,0.84,0.5,1.9950663740066714
0.85,0.85,0.5,2.1625121548042108
0.86,0.86,0.5,2.097401468649263
0.87,0.87,0.5,2.2361248890859473
0.88,0.88,0.5,2.423365641077277
0.89,0.89,0.5,2.5114734143109523
0.9,0.9,0.5,2.699969692646975
0.91,0.91,0.5,2.658258167738574
0.92,0.92,0.5,2.8413947088276634
0.93,0.93,0.5,2.8656648521569386
0.94,0.94,0.5,3.041481972136209
0.95,0.95,0.5,3.0364998162350183
0.96,0.96,0.5,3.141448630430179
0.97,0.97,0.5,3.1646071524985384
0.98,0.98,0.5,3.268930963526073
0.99,0.99,0.5,3.2890968443588426
0.1,0.2,0.5,0.47901422345188066
0.1,0.3,0.5,0.47768686246539643
0.1,0.4,0.5,0.48725181539835477
0.1,0.5,0.5,0.4837257739217978
0.1,0.6,0.5,0.49025005224825285
0.1,0.7,0.5,0.49474111406687243
0.1,0.8,0.5,0.4938292812485706
0.1,0.9,0.5,0.48467856698985606
0.2,0.3,0.5,0.49992990109199614
0.2,0.4,0.5,0.4974284406227198
0.2,0.5,0.5,0.5144382200574528
0.2,0.6,0.5,0.5217092639381388
0.2,0.7,0.5,0.5220986386105883
0.2,0.8,0.5,0.5299584323124272
0.2,0.9,0.5,0.526053463057421
0.3,0.4,0.5,0.5426634265935593
0.3,0.5,0.5,0.5506077258209948
0.3,0.6,0.5,0.5458992166106554
0.3,0.7,0.5,0.5476052617092915
0.3,0.8,0.5,0.557119852526962
0.3,0.9,0.5,0.5554827359113255
0.4,0.5,0.5,0.5946375703392202
0.4,0.6,0.5,0.5945627333055777
0.4,0.7,0.5,0.617179117268723
0.4,0.8,0.5,0.6145362618230906
0.4,0.9,0.5,0.6498862495369303
0.5,0.6,0.5,0.703813633447709
0.5,0.7,0.5,0.7091992234165638
0.5,0.8,0.5,0.7156791772119062
0.5,0.9,0.5,0.7366117608705388
0.6,0.7,0.5,0.856876756875079
0.6,0.8,0.5,0.8558811479686295
0.6,0.9,0.5,0.8946417658980222
0.7,0.8,0.5,1.1661316602118081
0.7,0.9,0.5,1.1722750158046018
0.8,0.9,0.5,1.7698041291330586
