m,M,original_average,difference_laplace_M_minus_MoS,difference_gaussian_M_minus_MoS,difference_laplace_M_minus_MoSChangeEpsDelta,difference_gaussian_M_minus_MoSChangeEpsDelta,difference_laplace_MChangeEpsDelta_minus_MoS,difference_gaussian_MChangeEpsDelta_minus_MoS
0.44,0.44,2962.6453703703705,-1651.614213493718,-6657.686663492706,-809.3645340218263,-3156.662608991251,-1106.7707314022382,-4557.099846398232
0.45,0.45,2962.6453703703705,-1136.965411920899,-7837.678645998821,-922.7904855158855,-2369.2904129329463,-797.0587468820864,-4510.6620474735555
0.46,0.46,2962.6453703703705,-1587.8042936485858,-8746.571065485348,-607.9501501768583,-2891.98975440082,-906.5362578231011,-5366.661156894494
0.47,0.47,2962.6453703703705,-1509.0703523301008,-8513.23944378881,-883.4959334784812,-3078.773974420694,-685.1520777907567,-5800.151042480187
0.48,0.48,2962.6453703703705,-2004.7497585772621,-8005.939860280046,-936.3459428328829,-3181.24735286902,-1326.4848203999748,-4328.721520088944
0.49,0.49,2962.6453703703705,-2042.64656993933,-9182.746765047581,-836.0904173902943,-3761.994748321916,-1414.7153051814241,-5349.8309710982785
0.5,0.5,2962.6453703703705,-2109.413244197059,-9428.595891290006,-801.0583518796248,-3347.9665228998538,-978.8701166392195,-6069.118195701061
0.51,0.51,2962.6453703703705,-2306.8838748392996,-11107.000086346528,-1102.1256252689172,-4440.477002074595,-1669.8679927464575,-6926.197599657731
0.52,0.52,2962.6453703703705,-1961.1851018837588,-11337.407241758403,-1164.5202501485883,-3541.3573363406213,-1003.2909784039705,-7522.345873133228
0.53,0.53,2962.6453703703705,-2358.573776484159,-9938.071233315413,-1177.2020450431667,-4019.7901212849188,-1332.2302866977566,-5714.747886802434
0.54,0.54,2962.6453703703705,-2032.273438370611,-10679.441324553547,-1129.3922081105434,-4112.809167576546,-882.2189268819866,-7134.667509138037
0.55,0.55,2962.6453703703705,-2786.1757425079513,-10999.771650811916,-1118.9035451986567,-4362.117391935932,-1120.640886029963,-6495.727081176532
0.56,0.56,2962.6453703703705,-2192.6602011271057,-12829.534680465142,-1074.6737998248623,-4407.468611947749,-1136.5653967025219,-8215.83947881139
0.57,0.57,2962.6453703703705,-3746.8970819004885,-14854.042931775071,-1506.4538043645612,-4265.693296721165,-2083.513466624679,-9706.717606490938
0.58,0.58,2962.6453703703705,-2771.106761276237,-12716.857165023766,-1158.7040453278996,-5008.511656715953,-1668.8745098081686,-8034.812978398817
0.59,0.59,2962.6453703703705,-3139.776325858407,-12933.893239810224,-1333.9240683967525,-4225.715585892383,-1900.2788484804869,-8083.516762750069
0.6,0.6,2962.6453703703705,-3586.684996445436,-18365.388674290643,-1958.8315677242454,-5340.2351253269335,-2036.521185989421,-11185.4739667286
0.61,0.61,2962.6453703703705,-4134.019295277238,-18964.738614389258,-1828.1910421120904,-5321.625720143857,-2397.5102744528836,-12719.501580897213
0.62,0.62,2962.6453703703705,-4241.281383029736,-16841.035371330254,-1756.8557409748314,-5817.060575825439,-3130.0353178277446,-11064.097002386592
0.63,0.63,2962.6453703703705,-4324.712713437571,-19753.1103338728,-1511.9521736493639,-6642.365155252392,-3116.029581518845,-13013.748442543689
0.64,0.64,2962.6453703703705,-5091.75408817396,-16970.103235751074,-1677.3729658004395,-5905.518792704596,-2978.5473946501475,-9649.47922285637
0.65,0.65,2962.6453703703705,-5582.749597300614,-20203.192241367124,-1692.3366221065858,-6450.114167526564,-4074.73796361547,-13702.207476363346
0.66,0.66,2962.6453703703705,-5142.34509465554,-21426.267773018364,-1683.5752837465777,-7262.005410256354,-3804.487751137808,-13500.51307007089
0.67,0.67,2962.6453703703705,-5119.864663616114,-22291.44389609139,-1839.5526001677522,-7217.323808106332,-3724.425861986593,-12890.569554968877
0.68,0.68,2962.6453703703705,-5476.651014790829,-28060.355184219363,-2089.8517031373394,-8878.059943351338,-3462.258054731945,-17973.222216552647
0.69,0.69,2962.6453703703705,-6351.104860292031,-30381.678098237706,-2288.4030352808636,-8700.811886725327,-3742.729682787054,-18404.351212140467
0.7,0.7,2962.6453703703705,-7305.54883383021,-29488.689212503406,-2521.9255134960486,-8515.031151425475,-5274.375629188425,-17359.40975667054
0.71,0.71,2962.6453703703705,-6086.691756076484,-30755.113138868317,-2719.43842313584,-9278.752322725164,-3387.926017668875,-20219.88069402586
0.72,0.72,2962.6453703703705,-6273.011472307798,-36170.40900406245,-2238.13258733236,-9634.57918387658,-3811.2823303678765,-24497.139292168642
0.73,0.73,2962.6453703703705,-7712.108451819007,-46005.40755871635,-2669.023093206817,-10093.40045172437,-4530.174829108737,-34618.164452169745
0.74,0.74,2962.6453703703705,-7948.044867623594,-38768.90118519588,-3099.705846524651,-13257.129784294078,-5318.640736552973,-27163.1059237723
0.75,0.75,2962.6453703703705,-7934.482811322006,-45210.236460654094,-2995.888563483856,-12459.49413788093,-3912.629589031134,-31405.422231310255
0.76,0.76,2962.6453703703705,-9159.929532672968,-48477.575083520525,-3510.8047526491237,-12666.987143578,-5912.956504257405,-34920.36541636089
0.77,0.77,2962.6453703703705,-11237.131752936542,-51659.39356129637,-3891.9690840810686,-13237.036551311892,-5367.609947737985,-35667.46083446455
0.78,0.78,2962.6453703703705,-12067.951965671311,-57866.28640179507,-4445.256494260288,-15562.817422639444,-7823.146666073222,-40653.66245468402
0.79,0.79,2962.6453703703705,-13591.252212727723,-70716.1993832482,-4535.361833270294,-14798.459262970262,-8529.296442131257,-52934.983363490755
0.8,0.8,2962.6453703703705,-13530.799051829992,-67377.17267223031,-4153.818165149337,-16748.28873159616,-9471.614342881683,-47798.609419485
0.81,0.81,2962.6453703703705,-17277.929815298867,-83924.78903764482,-4575.14953323259,-19606.02168451289,-10422.551463083759,-58570.41404035273
0.82,0.82,2962.6453703703705,-18706.744386639868,-76145.77489648016,-5471.822091071999,-23621.48794998798,-11346.417126092903,-51306.777461610705
0.83,0.83,2962.6453703703705,-20573.63938990864,-76310.67729687814,-6096.849746045547,-25000.7959648112,-14631.926423293995,-44419.409712274064
0.84,0.84,2962.6453703703705,-26875.82498034202,-110559.49108639985,-6919.123678405988,-22796.22760749797,-20727.912706517876,-84709.68158446469
0.85,0.85,2962.6453703703705,-22603.742227806404,-125265.01046367476,-6097.464229613302,-25962.080368770174,-13410.033419112739,-91825.34313587578
0.86,0.86,2962.6453703703705,-32737.180183871496,-163708.1568582198,-5984.612812787074,-26380.584974191217,-21571.05148942121,-129028.36390043017
0.87,0.87,2962.6453703703705,-28053.97417458067,-159195.94288111324,-7355.352058236478,-29460.78419403663,-16493.363134577827,-115081.65989609063
0.88,0.88,2962.6453703703705,-37928.64388808354,-177911.57329723463,-7987.574104657592,-38227.6849368346,-26447.11514972952,-135225.38087587434
0.89,0.89,2962.6453703703705,-37628.40117373274,-207571.76104671706,-8799.892422030944,-40540.23543019268,-18873.115862577746,-146394.50123424424
0.9,0.9,2962.6453703703705,-59590.771979634024,-317786.8450119912,-12172.965292528144,-47168.483848129414,-42648.56065854283,-261732.64600219807
0.91,0.91,2962.6453703703705,-49912.11613742581,-377140.8735276042,-11523.150508671686,-55367.10960663594,-28311.869346491858,-296997.57009260263
0.92,0.92,2962.6453703703705,-91508.57167491606,-533590.6595907634,-14799.278622900245,-61220.37161665316,-60298.64524167913,-442966.9528179912
