m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.88,0.88,0.07496511772035251,2.7000540008100104e-11,0.7015,0.4655,0.542,0.475
0.89,0.89,0.0689282531911143,2.4750495007425106e-11,0.6525,0.45,0.5105,0.4375
0.9,0.9,0.06285472347373035,2.2500450006750082e-11,0.65,0.4235,0.4825,0.4175
0.91,0.91,0.05674408046968679,2.0250405006075075e-11,0.6155,0.38,0.4665,0.3955
0.92,0.92,0.050595867815377144,1.8000360005400065e-11,0.5785,0.371,0.418,0.3665
0.93,0.93,0.0444096206775808,1.575031500472505e-11,0.5505,0.3875,0.389,0.331
0.94,0.94,0.038184865542575934,1.350027000405007e-11,0.5065,0.3435,0.3405,0.283
0.95,0.95,0.031921119998644706,1.1250225003375057e-11,0.4365,0.3095,0.277,0.2375
0.96,0.96,0.02561789251172882,9.000180002700044e-12,0.3695,0.2835,0.2115,0.204
0.97,0.97,0.019274682193964544,6.750135002025035e-12,0.2805,0.2365,0.16,0.153
0.98,0.98,0.012890978564832787,4.500090001350022e-12,0.2105,0.189,0.107,0.104
0.99,0.99,0.006466261304635231,2.250045000675011e-12,0.1095,0.129,0.059,0.052
0.1,0.2,1.4180370928606565,2.0250405006075078e-10,1.0,0.9955,0.9995,1.0
0.1,0.3,2.374390515085868,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.4,3.328751625269407,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.5,4.280929803620162,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.6,5.230705692735597,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.7,6.177825113937633,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.8,7.121991283339271,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.1,0.9,8.069960856551646,2.0250405006075078e-10,1.0,1.0,1.0,1.0
0.2,0.3,0.874390515085868,1.800036000540008e-10,1.0,0.9555,0.997,0.9955
0.2,0.4,1.3287516252694078,1.800036000540008e-10,1.0,0.9975,0.999,1.0
0.2,0.5,1.7809298036201613,1.800036000540008e-10,1.0,1.0,1.0,0.9995
0.2,0.6,2.230705692735597,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.7,2.677825113937636,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.8,3.1311913858301987,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.2,0.9,4.284565468042477,1.800036000540008e-10,1.0,1.0,1.0,1.0
0.3,0.4,0.6620849586027407,1.575031500472507e-10,0.999,0.9215,0.987,0.982
0.3,0.5,0.9475964702868285,1.575031500472507e-10,1.0,0.973,0.9975,0.995
0.3,0.6,1.2307056927355975,1.575031500472507e-10,1.0,0.9905,0.9995,1.0
0.3,0.7,1.5192287736285799,1.575031500472507e-10,1.0,0.998,0.9995,1.0
0.3,0.8,1.929887714963421,1.575031500472507e-10,1.0,0.9995,1.0,1.0
0.3,0.9,3.280646904445106,1.575031500472507e-10,1.0,1.0,1.0,1.0
0.4,0.5,0.5309298036201613,1.3500270004050055e-10,0.9955,0.8705,0.985,0.95
0.4,0.6,0.7354847533049613,1.3500270004050055e-10,1.0,0.9385,0.9935,0.9875
0.4,0.7,0.9724216723792499,1.3500270004050055e-10,1.0,0.979,0.999,0.9965
0.4,0.8,1.3625307643525735,1.3500270004050055e-10,1.0,0.994,1.0,1.0
0.4,0.9,2.7046149070688505,1.3500270004050055e-10,1.0,1.0,1.0,1.0
0.5,0.6,0.4410405561104139,1.1250225003375049e-10,0.989,0.8365,0.9645,0.9505
0.5,0.7,0.6388931431982581,1.1250225003375049e-10,0.9985,0.91,0.988,0.9755
0.5,0.8,0.9886300258909754,1.1250225003375049e-10,1.0,0.9765,0.998,0.999
0.5,0.9,2.177825113937637,1.1250225003375049e-10,1.0,1.0,1.0,1.0
0.6,0.7,0.39026839986359574,9.00018000270004e-11,0.9825,0.818,0.9525,0.9195
0.6,0.8,0.6829925611006017,9.00018000270004e-11,0.999,0.9395,0.994,0.983
0.6,0.9,1.6502978251128058,9.00018000270004e-11,1.0,0.999,1.0,1.0
0.7,0.8,0.4152962404726778,6.750135002025028e-11,0.99,0.834,0.9525,0.923
0.7,0.9,1.1219912833392713,6.750135002025028e-11,1.0,0.985,0.9975,0.998
0.8,0.9,0.5928600813128482,4.5000900013500165e-11,0.9965,0.8865,0.983,0.9755
0.01,0.02,1.4920994861619232,2.2275445506682583e-10,1.0,0.996,1.0,1.0
0.01,0.03,2.488125698490994,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.04,3.4841360568101942,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.05,4.480130434108827,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.06,5.476108701843772,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.07,6.472070729914749,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.08,7.468016386639051,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.09,8.463945538725794,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.02,0.03,0.9881256984909933,2.2050441006615078e-10,1.0,0.976,0.9985,0.997
0.02,0.04,1.4841360568101944,2.2050441006615078e-10,1.0,0.998,1.0,0.9995
0.02,0.05,1.9801304341088264,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.06,2.4761087018437715,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.07,2.972070729914748,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.08,3.4680163866390505,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.09,3.96394553872579,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.03,0.04,0.8174693901435289,2.1825436506547592e-10,0.9995,0.9575,0.995,0.9935
0.03,0.05,1.1467971007754938,2.1825436506547592e-10,1.0,0.9935,0.9995,0.999
0.03,0.06,1.476108701843772,2.1825436506547592e-10,1.0,0.9985,1.0,0.999
0.03,0.07,1.8054040632480823,2.1825436506547592e-10,1.0,0.9995,1.0,1.0
0.03,0.08,2.1346830533057184,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.03,0.09,2.463945538725791,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.04,0.05,0.7301304341088267,2.1600432006480083e-10,0.9995,0.937,0.9945,0.984
0.04,0.06,0.9761087018437724,2.1600432006480083e-10,1.0,0.968,0.999,0.9975
0.04,0.07,1.2220707299147482,2.1600432006480083e-10,1.0,0.99,1.0,0.9995
0.04,0.08,1.4680163866390514,2.1600432006480083e-10,1.0,0.9975,1.0,1.0
0.04,0.09,1.7139455387257918,2.1600432006480083e-10,1.0,0.9995,1.0,1.0
0.05,0.06,0.6761087018437724,2.1375427506412576e-10,0.9995,0.909,0.993,0.9865
0.05,0.07,0.8720707299147487,2.1375427506412576e-10,1.0,0.966,0.996,0.993
0.05,0.08,1.0680163866390517,2.1375427506412576e-10,1.0,0.9805,0.9995,0.9995
0.05,0.09,1.2639455387257912,2.1375427506412576e-10,1.0,0.9945,0.9995,1.0
0.06,0.07,0.6387373965814155,2.115042300634509e-10,0.999,0.917,0.9905,0.9725
0.06,0.08,0.8013497199723856,2.115042300634509e-10,1.0,0.9465,0.995,0.9935
0.06,0.09,0.9639455387257913,2.115042300634509e-10,1.0,0.973,0.9985,0.996
0.07,0.08,0.6108735294961943,2.0925418506277583e-10,0.998,0.908,0.9865,0.976
0.07,0.09,0.7496598244400766,2.0925418506277583e-10,1.0,0.941,0.994,0.99
0.08,0.09,0.588945538725791,2.0700414006210094e-10,0.999,0.8975,0.986,0.9655
