m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.22,0.22,1.1640645862789334,2.884673077788472e-10,0.617,0.6315,0.6165,0.616
0.23,0.23,1.172957207700318,2.9221363645129984e-10,0.5995,0.59,0.592,0.598
0.24,0.24,1.1820023546689093,2.9605855272039604e-10,0.609,0.6115,0.6185,0.61
0.25,0.25,1.1912043650301103,3.000060000900011e-10,0.607,0.591,0.6005,0.606
0.26,0.26,1.2005677549869136,3.040601352263525e-10,0.595,0.589,0.599,0.601
0.27,0.27,1.210097228867802,3.0822534255822035e-10,0.6105,0.603,0.617,0.6075
0.28,0.28,1.2197976895696174,3.125062500937512e-10,0.584,0.568,0.584,0.586
0.29,0.29,1.229674249732078,3.16907746573945e-10,0.591,0.588,0.5935,0.588
0.3,0.3,1.2397322437062512,3.214350000964299e-10,0.595,0.595,0.5965,0.5925
0.31,0.31,1.2499772403855614,3.2609347835869696e-10,0.561,0.552,0.561,0.566
0.32,0.32,1.2604150569749348,3.3088897068750144e-10,0.5535,0.5475,0.5535,0.559
0.33,0.33,1.2710517737815223,3.35827612041046e-10,0.572,0.5705,0.5745,0.5725
0.34,0.34,1.281893750119208,3.409159091931833e-10,0.5655,0.5615,0.571,0.5655
0.35,0.35,1.2929476414289993,3.461607693346167e-10,0.55,0.5595,0.55,0.5545
0.36,0.36,1.3042204177284589,3.5156953135547025e-10,0.5595,0.556,0.5535,0.5665
0.37,0.37,1.3157193835158085,3.571500001071442e-10,0.5405,0.5345,0.5405,0.5395
0.38,0.38,1.3274521992684325,3.6291048397984015e-10,0.542,0.5355,0.532,0.5405
0.39,0.39,1.3394269046914016,3.6885983617623097e-10,0.541,0.534,0.542,0.5355
0.4,0.4,1.3516519438896397,3.7500750011250143e-10,0.5395,0.5355,0.54,0.533
0.41,0.41,1.364136192657816,3.8136355943644206e-10,0.5115,0.4995,0.5095,0.5045
0.42,0.42,1.3768889881052373,3.8793879321982907e-10,0.5075,0.5155,0.5125,0.5115
0.43,0.43,1.3899201608595144,3.947447369605278e-10,0.497,0.4925,0.495,0.4905
0.44,0.44,1.4032400701229404,4.017937501205373e-10,0.486,0.483,0.4905,0.49
0.45,0.45,1.4168596418901167,4.0909909103181966e-10,0.488,0.4935,0.497,0.4905
0.46,0.46,1.4307904106749971,4.1667500012500153e-10,0.4865,0.4815,0.4845,0.4885
0.47,0.47,1.4450445651410395,4.2453679258019024e-10,0.491,0.4835,0.486,0.4795
0.48,0.48,1.4596349980807526,4.3270096166827104e-10,0.4785,0.483,0.48,0.474
0.49,0.49,1.4745753612514936,4.411852942500018e-10,0.4635,0.4565,0.4645,0.465
0.5,0.5,1.4898801256447494,4.5000900013500195e-10,0.484,0.4805,0.492,0.489
0.51,0.51,1.505564647847714,4.591928572806142e-10,0.4775,0.478,0.4795,0.4825
0.52,0.52,1.5216452432511254,4.68759375140627e-10,0.461,0.4625,0.4665,0.4625
0.53,0.53,1.538139266968456,4.787329788670233e-10,0.4605,0.454,0.4595,0.4595
0.54,0.54,1.5550652034618424,4.891402175380455e-10,0.4485,0.4505,0.446,0.445
0.55,0.55,1.5724427660232765,5.000100001500021e-10,0.443,0.439,0.4405,0.4425
0.56,0.56,1.5902930074403716,5.113738637897746e-10,0.4495,0.4365,0.446,0.4395
0.57,0.57,1.6086384433899386,5.232662792267464e-10,0.439,0.434,0.437,0.4355
0.58,0.58,1.6275031903569406,5.357250001607165e-10,0.417,0.423,0.412,0.4195
0.59,0.59,1.6469131201796612,5.487914635792704e-10,0.4165,0.4135,0.4185,0.42
0.6,0.6,1.666896033685178,5.625112501687521e-10,0.422,0.4125,0.4195,0.418
0.61,0.61,1.6874818563161362,5.769346155576944e-10,0.4265,0.418,0.429,0.4285
0.62,0.62,1.7087028591774003,5.921171054407921e-10,0.423,0.423,0.4225,0.421
0.63,0.63,1.7305939095715457,6.08120270452705e-10,0.417,0.4145,0.417,0.417
0.64,0.64,1.7531927558727807,6.250125001875024e-10,0.388,0.3835,0.392,0.392
0.65,0.65,1.7765403525456835,6.428700001928598e-10,0.3815,0.378,0.383,0.378
0.66,0.66,1.8006812322938008,6.617779413750029e-10,0.382,0.3885,0.382,0.382
0.67,0.67,1.825663933783539,6.818318183863666e-10,0.3855,0.3815,0.3795,0.387
0.68,0.68,1.8515414952088525,7.031390627109405e-10,0.403,0.3955,0.4015,0.4005
0.69,0.69,1.8783720262447996,7.258209679596802e-10,0.3545,0.351,0.356,0.3495
0.7,0.7,1.9062193738198774,7.500150002250029e-10,0.362,0.367,0.364,0.361
0.71,0.71,1.935153900800814,7.758775864396581e-10,0.3535,0.356,0.3575,0.3515
0.72,0.72,1.9652534013766958,8.035875002410746e-10,0.347,0.348,0.3465,0.346
0.73,0.73,1.9966041829888959,8.333500002500031e-10,0.3625,0.366,0.368,0.3725
0.74,0.74,2.0293023525439127,8.654019233365421e-10,0.327,0.3245,0.331,0.3345
0.75,0.75,2.063455355014828,9.000180002700039e-10,0.333,0.3175,0.3315,0.3285
0.76,0.76,2.0991838262950595,9.37518750281254e-10,0.342,0.337,0.342,0.3415
0.77,0.77,2.136623840615083,9.78280435076091e-10,0.338,0.3405,0.3445,0.3405
0.78,0.78,2.1759296578470386,1.0227477275795492e-09,0.3315,0.331,0.3335,0.3335
0.79,0.79,2.2172771103569073,1.0714500003214333e-09,0.313,0.3145,0.313,0.312
0.8,0.8,2.260867816817828,1.1250225003375047e-09,0.3155,0.315,0.3235,0.317
0.81,0.81,2.306934477775847,1.1842342108815842e-09,0.329,0.3255,0.3295,0.329
0.82,0.82,2.355747604326646,1.2500250003750043e-09,0.2945,0.2875,0.2925,0.288
0.83,0.83,2.40762417206322,1.3235558827500047e-09,0.2955,0.288,0.2915,0.2865
0.84,0.84,2.4629389016772913,1.4062781254218806e-09,0.2795,0.2685,0.2695,0.275
0.85,0.85,2.5221391850786152,1.5000300004500057e-09,0.268,0.2795,0.273,0.2685
0.86,0.86,2.5857651690394006,1.6071750004821492e-09,0.263,0.267,0.2635,0.2605
0.87,0.87,2.6544772946958113,1.7308038466730842e-09,0.275,0.267,0.2695,0.2685
0.88,0.88,2.729094882687596,1.875037500562508e-09,0.254,0.254,0.2545,0.2535
0.89,0.89,2.810651547455864,2.0454954551590984e-09,0.233,0.236,0.228,0.2365
0.9,0.9,2.900477097889386,2.2500450006750093e-09,0.243,0.235,0.2425,0.243
0.91,0.91,3.0003227370465355,2.500050000750011e-09,0.2205,0.215,0.2195,0.218
0.92,0.92,3.1125603136022217,2.8125562508437628e-09,0.225,0.236,0.225,0.227
0.93,0.93,3.240515323443704,3.2143500009642996e-09,0.205,0.2005,0.201,0.2085
0.94,0.94,3.3890583499851985,3.750075001125011e-09,0.1865,0.1895,0.189,0.1895
0.95,0.95,3.565740630302793,4.500090001350014e-09,0.177,0.175,0.174,0.1735
0.96,0.96,3.7832129232615723,5.625112501687516e-09,0.1555,0.1525,0.159,0.1605
0.97,0.97,4.065191390652872,7.500150002250021e-09,0.1335,0.1415,0.1375,0.135
0.98,0.98,4.464920175891208,1.1250225003375031e-08,0.108,0.112,0.108,0.1085
0.99,0.99,5.152297938244443,2.2500450006750063e-08,0.0895,0.094,0.088,0.089
0.1,0.2,0.0,2.5000500007500104e-10,,,,
0.1,0.3,,2.5000500007500104e-10,,,,
0.1,0.4,,2.5000500007500104e-10,,,,
0.1,0.5,,2.5000500007500104e-10,,,,
0.1,0.6,,2.5000500007500104e-10,,,,
0.1,0.7,,2.5000500007500104e-10,,,,
0.1,0.8,,2.5000500007500104e-10,,,,
0.1,0.9,,2.5000500007500104e-10,,,,
0.2,0.3,0.6558318735740906,2.8125562508437606e-10,0.596,0.5785,0.589,0.59
0.2,0.4,0.0,2.8125562508437606e-10,,,,
0.2,0.5,,2.8125562508437606e-10,,,,
0.2,0.6,,2.8125562508437606e-10,,,,
0.2,0.7,,2.8125562508437606e-10,,,,
0.2,0.8,,2.8125562508437606e-10,,,,
0.2,0.9,,2.8125562508437606e-10,,,,
0.3,0.4,0.947617569414307,3.214350000964299e-10,0.522,0.5125,0.5235,0.519
0.3,0.5,0.582899655987512,3.214350000964299e-10,0.4825,0.4645,0.4845,0.482
0.3,0.6,0.0,3.214350000964299e-10,,,,
0.3,0.7,,3.214350000964299e-10,,,,
0.3,0.8,,3.214350000964299e-10,,,,
0.3,0.9,,3.214350000964299e-10,,,,
0.4,0.5,1.1695594588372513,3.7500750011250143e-10,0.458,0.4575,0.461,0.4485
0.4,0.6,0.939892178874537,3.7500750011250143e-10,0.4145,0.4145,0.427,0.4195
0.4,0.7,0.5565492766542918,3.7500750011250143e-10,0.386,0.3755,0.385,0.391
0.4,0.8,,3.7500750011250143e-10,,,,
0.4,0.9,,3.7500750011250143e-10,,,,
0.5,0.6,1.3619804581563222,4.5000900013500195e-10,0.418,0.413,0.4145,0.415
0.5,0.7,1.1419580257817248,4.5000900013500195e-10,0.3665,0.3525,0.3615,0.368
0.5,0.8,0.5258403076416316,4.5000900013500195e-10,0.3175,0.2945,0.315,0.315
0.5,0.9,,4.5000900013500195e-10,,,,
0.6,0.7,1.0,5.625112501687521e-10,0.37,0.3675,0.375,0.3715
0.6,0.8,1.1504947316609875,5.625112501687521e-10,0.3095,0.3075,0.312,0.3055
0.6,0.9,,5.625112501687521e-10,,,,
0.7,0.8,1.6989129250349178,7.500150002250029e-10,0.332,0.3315,0.3265,0.331
0.7,0.9,0.0,7.500150002250029e-10,,,,
0.8,0.9,1.6723767356734875,1.1250225003375047e-09,0.2335,0.229,0.2305,0.237
0.01,0.02,0.0,2.2727727279545544e-10,,,,
0.01,0.03,,2.2727727279545544e-10,,,,
0.01,0.04,,2.2727727279545544e-10,,,,
0.01,0.05,,2.2727727279545544e-10,,,,
0.01,0.06,,2.2727727279545544e-10,,,,
0.01,0.07,,2.2727727279545544e-10,,,,
0.01,0.08,,2.2727727279545544e-10,,,,
0.01,0.09,,2.2727727279545544e-10,,,,
0.02,0.03,0.5120957045243362,2.295964286403071e-10,0.881,0.7985,0.8565,0.849
0.02,0.04,0.0,2.295964286403071e-10,,,,
0.02,0.05,,2.295964286403071e-10,,,,
0.02,0.06,,2.295964286403071e-10,,,,
0.02,0.07,,2.295964286403071e-10,,,,
0.02,0.08,,2.295964286403071e-10,,,,
0.02,0.09,,2.295964286403071e-10,,,,
0.03,0.04,0.6867381588990961,2.3196340213144425e-10,0.855,0.798,0.836,0.833
0.03,0.05,0.34814253462901706,2.3196340213144425e-10,0.7885,0.72,0.7865,0.7665
0.03,0.06,0.0,2.3196340213144425e-10,,,,
0.03,0.07,,2.3196340213144425e-10,,,,
0.03,0.08,,2.3196340213144425e-10,,,,
0.03,0.09,,2.3196340213144425e-10,,,,
0.04,0.05,0.777391576303856,2.343796875703135e-10,0.8325,0.7805,0.8215,0.8185
0.04,0.06,0.5248048568873214,2.343796875703135e-10,0.7975,0.7545,0.802,0.785
0.04,0.07,0.2665123141184962,2.343796875703135e-10,0.772,0.649,0.728,0.7095
0.04,0.08,0.0,2.343796875703135e-10,,,,
0.04,0.09,,2.343796875703135e-10,,,,
0.05,0.06,0.8345455780119481,2.3684684217631674e-10,0.8,0.7685,0.8005,0.794
0.05,0.07,0.633396484041637,2.3684684217631674e-10,0.775,0.749,0.7725,0.7635
0.05,0.08,0.42826458295989506,2.3684684217631674e-10,0.761,0.701,0.7505,0.7535
0.05,0.09,0.2177689193789693,2.3684684217631674e-10,0.734,0.6305,0.7045,0.675
0.06,0.07,0.8750097970523479,2.3936648943351166e-10,0.768,0.746,0.7645,0.7645
0.06,0.08,0.7081075608452777,2.3936648943351166e-10,0.7665,0.748,0.765,0.748
0.06,0.09,0.53817646440908,2.3936648943351166e-10,0.7485,0.706,0.738,0.735
0.07,0.08,0.9059849508043543,2.419403226532267e-10,0.7845,0.7505,0.7795,0.7775
0.07,0.09,0.7635375711118024,2.419403226532267e-10,0.743,0.728,0.741,0.7465
0.08,0.09,0.931071195107092,2.4457010876902273e-10,0.746,0.7355,0.7465,0.742
