m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.04,0.05,0.5,2.2500450006750097e-10,0.992,0.856,0.976,0.946
0.04,0.06,0.5,2.2500450006750097e-10,0.995,0.861,0.9745,0.9485
0.04,0.07,0.5,2.2500450006750097e-10,0.995,0.862,0.973,0.9585
0.04,0.08,0.5,2.2500450006750097e-10,0.995,0.8635,0.976,0.959
0.04,0.09,0.5,2.2500450006750097e-10,0.9925,0.8505,0.984,0.9515
0.05,0.06,0.5,2.2500450006750097e-10,0.994,0.8675,0.9705,0.952
0.05,0.07,0.5,2.2500450006750097e-10,0.994,0.865,0.9785,0.9495
0.05,0.08,0.5,2.2500450006750097e-10,0.9925,0.866,0.9745,0.9465
0.05,0.09,0.5,2.2500450006750097e-10,0.9915,0.87,0.975,0.9545
0.06,0.07,0.5,2.2500450006750097e-10,0.994,0.8635,0.975,0.956
0.06,0.08,0.5,2.2500450006750097e-10,0.9935,0.8595,0.9755,0.958
0.06,0.09,0.5,2.2500450006750097e-10,0.993,0.8625,0.9805,0.9535
0.07,0.08,0.5,2.2500450006750097e-10,0.9955,0.8665,0.975,0.951
0.07,0.09,0.5,2.2500450006750097e-10,0.997,0.8805,0.977,0.9485
0.08,0.09,0.5,2.2500450006750097e-10,0.995,0.8725,0.969,0.9565
