m,M,difference_laplace_error_M_minus_MoS,difference_gaussian_error_M_minus_MoS,difference_exponential_error_M_minus_MoS,difference_exponential_mechanism_error_M_minus_MoS,difference_laplace_error_M_minus_MoSChangeEpsDelta,difference_gaussian_error_M_minus_MoSChangeEpsDelta,difference_exponential_error_M_minus_MoSChangeEpsDelta,difference_exponential_mechanism_error_M_minus_MoSChangeEpsDelta,difference_laplace_error_MChangeEpsDelta_minus_MoS,difference_gaussian_error_MChangeEpsDelta_minus_MoS,difference_exponential_error_MChangeEpsDelta_minus_MoS,difference_exponential_mechanism_error_MChangeEpsDelta_minus_MoS
0.02,0.04,-0.15800000000000003,-0.17200000000000004,-0.16200000000000003,-0.15900000000000003,-0.14500000000000002,-0.1725,-0.14349999999999996,-0.15300000000000002,-0.15800000000000003,-0.17300000000000004,-0.16200000000000003,-0.15900000000000003
0.02,0.05,-0.17400000000000004,-0.1755000000000001,-0.1765,-0.16749999999999998,-0.20299999999999996,-0.24950000000000006,-0.21499999999999997,-0.22699999999999998,-0.17400000000000004,-0.17600000000000005,-0.1765,-0.16749999999999998
0.02,0.06,-0.1985,-0.21150000000000002,-0.2025,-0.20299999999999996,,,,,-0.1985,-0.21199999999999997,-0.2025,-0.20299999999999996
0.02,0.07,-0.20799999999999996,-0.21350000000000002,-0.20950000000000002,-0.20699999999999996,,,,,-0.20799999999999996,-0.21350000000000002,-0.20950000000000002,-0.20699999999999996
0.02,0.08,-0.23750000000000004,-0.23950000000000005,-0.23550000000000004,-0.22799999999999998,,,,,-0.23750000000000004,-0.24050000000000005,-0.23550000000000004,-0.22799999999999998
0.02,0.09,-0.24250000000000005,-0.24750000000000005,-0.245,-0.24,,,,,-0.24250000000000005,-0.24750000000000005,-0.245,-0.24
0.03,0.04,-0.15049999999999997,-0.16549999999999998,-0.15400000000000003,-0.15600000000000003,-0.16000000000000003,-0.16349999999999998,-0.16200000000000003,-0.16100000000000003,-0.15049999999999997,-0.16549999999999998,-0.15400000000000003,-0.15600000000000003
0.03,0.05,-0.1735,-0.17800000000000005,-0.1745,-0.1755,-0.1785,-0.19800000000000006,-0.18000000000000005,-0.19399999999999995,-0.1735,-0.1785,-0.1745,-0.1755
0.03,0.06,-0.20299999999999996,-0.20800000000000007,-0.19599999999999995,-0.20450000000000002,-0.21599999999999997,-0.23150000000000004,-0.21399999999999997,-0.22199999999999998,-0.20299999999999996,-0.20850000000000002,-0.19599999999999995,-0.20450000000000002
0.03,0.07,-0.20850000000000002,-0.21399999999999997,-0.21050000000000002,-0.20950000000000002,-0.21450000000000002,-0.245,-0.21599999999999997,-0.21250000000000002,-0.20850000000000002,-0.21399999999999997,-0.21050000000000002,-0.20950000000000002
0.03,0.08,-0.21099999999999997,-0.22399999999999998,-0.20999999999999996,-0.21750000000000003,-0.243,-0.2975,-0.25,-0.26549999999999996,-0.21099999999999997,-0.22399999999999998,-0.20999999999999996,-0.21750000000000003
0.03,0.09,-0.24150000000000005,-0.25,-0.243,-0.24550000000000005,,,,,-0.24150000000000005,-0.25,-0.243,-0.24550000000000005
0.04,0.05,-0.1825,-0.1865000000000001,-0.1805,-0.18500000000000005,-0.15449999999999997,-0.17100000000000004,-0.16000000000000003,-0.16049999999999998,-0.1825,-0.18700000000000006,-0.1805,-0.18500000000000005
0.04,0.06,-0.21299999999999997,-0.20950000000000002,-0.20450000000000002,-0.20699999999999996,-0.18600000000000005,-0.1955,-0.1895,-0.1935,-0.21299999999999997,-0.20950000000000002,-0.20450000000000002,-0.20699999999999996
0.04,0.07,-0.21250000000000002,-0.22850000000000004,-0.20799999999999996,-0.20499999999999996,-0.22650000000000003,-0.239,-0.23299999999999998,-0.22750000000000004,-0.21250000000000002,-0.22850000000000004,-0.20799999999999996,-0.20499999999999996
0.04,0.08,-0.21650000000000003,-0.22399999999999998,-0.21850000000000003,-0.22350000000000003,-0.22450000000000003,-0.238,-0.22899999999999998,-0.236,-0.21650000000000003,-0.22499999999999998,-0.21850000000000003,-0.22350000000000003
0.04,0.09,-0.24750000000000005,-0.251,-0.24450000000000005,-0.245,-0.251,-0.264,-0.25049999999999994,-0.25549999999999995,-0.24750000000000005,-0.251,-0.24450000000000005,-0.245
0.05,0.06,-0.1935,-0.20400000000000007,-0.19299999999999995,-0.1955,-0.1925,-0.20300000000000007,-0.19699999999999995,-0.1975,-0.1935,-0.20450000000000002,-0.19299999999999995,-0.1955
0.05,0.07,-0.22350000000000003,-0.23050000000000004,-0.22799999999999998,-0.22499999999999998,-0.23199999999999998,-0.2420000000000001,-0.22750000000000004,-0.22499999999999998,-0.22350000000000003,-0.23099999999999998,-0.22799999999999998,-0.22499999999999998
0.05,0.08,-0.23299999999999998,-0.23650000000000004,-0.23550000000000004,-0.235,-0.22850000000000004,-0.23299999999999998,-0.22899999999999998,-0.22450000000000003,-0.23299999999999998,-0.23650000000000004,-0.23550000000000004,-0.235
0.05,0.09,-0.25349999999999995,-0.24650000000000005,-0.24950000000000006,-0.253,-0.25349999999999995,-0.2460000000000001,-0.25049999999999994,-0.25049999999999994,-0.25349999999999995,-0.247,-0.24950000000000006,-0.253
0.06,0.07,-0.21150000000000002,-0.22199999999999998,-0.22099999999999997,-0.21199999999999997,-0.20399999999999996,-0.20899999999999996,-0.20999999999999996,-0.21199999999999997,-0.21150000000000002,-0.22199999999999998,-0.22099999999999997,-0.21199999999999997
0.06,0.08,-0.247,-0.251,-0.242,-0.254,-0.23099999999999998,-0.23550000000000004,-0.23550000000000004,-0.23850000000000005,-0.247,-0.25149999999999995,-0.242,-0.254
0.06,0.09,-0.24450000000000005,-0.243,-0.247,-0.23550000000000004,-0.245,-0.24950000000000006,-0.246,-0.24550000000000005,-0.24450000000000005,-0.243,-0.247,-0.23550000000000004
0.07,0.08,-0.237,-0.244,-0.24,-0.23750000000000004,-0.23099999999999998,-0.24750000000000005,-0.24,-0.23750000000000004,-0.237,-0.244,-0.24,-0.23750000000000004
0.07,0.09,-0.23750000000000004,-0.24150000000000005,-0.241,-0.239,-0.23150000000000004,-0.242,-0.23299999999999998,-0.237,-0.23750000000000004,-0.24150000000000005,-0.241,-0.239
0.08,0.09,-0.22999999999999998,-0.24550000000000005,-0.23150000000000004,-0.23099999999999998,-0.24450000000000005,-0.242,-0.243,-0.24750000000000005,-0.22999999999999998,-0.24550000000000005,-0.23150000000000004,-0.23099999999999998
