m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.42,0.42,0.3985740822935692,3.8793879321982907e-10,0.4915,0.4765,0.4785,0.476
0.43,0.43,0.40432459444653623,3.947447369605278e-10,0.499,0.478,0.4985,0.4775
0.44,0.44,0.41024582497226336,4.017937501205373e-10,0.491,0.4745,0.4905,0.479
0.45,0.45,0.41634559931263104,4.0909909103181966e-10,0.483,0.4825,0.483,0.4695
0.46,0.46,0.4226322353702709,4.1667500012500153e-10,0.498,0.4695,0.4855,0.4925
0.47,0.47,0.4291145834010149,4.2453679258019024e-10,0.446,0.447,0.4595,0.4545
0.48,0.48,0.43580206989951775,4.3270096166827104e-10,0.468,0.4545,0.468,0.4575
0.49,0.49,0.44270474595816484,4.411852942500018e-10,0.468,0.448,0.464,0.462
0.5,0.5,0.44983334064729175,4.5000900013500195e-10,0.4365,0.434,0.443,0.4415
0.51,0.51,0.45719932004375335,4.591928572806142e-10,0.4555,0.447,0.45,0.446
0.52,0.52,0.464814952627111,4.68759375140627e-10,0.438,0.4255,0.446,0.433
0.53,0.53,0.47269338187064747,4.787329788670233e-10,0.4635,0.446,0.456,0.46
0.54,0.54,0.48084870698114207,4.891402175380455e-10,0.4585,0.449,0.462,0.449
0.55,0.55,0.48929607289060173,5.000100001500021e-10,0.433,0.411,0.4305,0.4215
0.56,0.56,0.498051770779506,5.113738637897746e-10,0.437,0.4175,0.4345,0.426
0.57,0.57,0.5071333506202754,5.232662792267464e-10,0.431,0.418,0.4375,0.432
0.58,0.58,0.5165597474785545,5.357250001607165e-10,0.447,0.4345,0.444,0.4305
0.59,0.59,0.5263514236071962,5.487914635792704e-10,0.452,0.4405,0.452,0.4445
0.6,0.6,0.5365305287244002,5.625112501687521e-10,0.411,0.4025,0.4115,0.4045
0.61,0.61,0.5471210812968036,5.769346155576944e-10,0.411,0.402,0.417,0.396
0.62,0.62,0.5581491741676016,5.921171054407921e-10,0.424,0.3965,0.417,0.4105
0.63,0.63,0.5696432085006782,6.08120270452705e-10,0.4055,0.3835,0.397,0.4025
0.64,0.64,0.5816341607818309,6.250125001875024e-10,0.4045,0.3895,0.3975,0.407
0.65,0.65,0.5941558885630488,6.428700001928598e-10,0.392,0.381,0.3865,0.3815
0.66,0.66,0.607245481801081,6.617779413750029e-10,0.3975,0.38,0.394,0.395
0.67,0.67,0.6209436680867643,6.818318183863666e-10,0.392,0.38,0.3825,0.385
0.68,0.68,0.6352952818645222,7.031390627109405e-10,0.3735,0.3675,0.38,0.3785
0.69,0.69,0.6503498100046302,7.258209679596802e-10,0.369,0.3695,0.367,0.3655
0.7,0.7,0.6661620289505679,7.500150002250029e-10,0.371,0.3635,0.3715,0.3795
0.71,0.71,0.6827927523025192,7.758775864396581e-10,0.373,0.367,0.3705,0.3765
0.72,0.72,0.7003097123625974,8.035875002410746e-10,0.349,0.3465,0.356,0.3545
0.73,0.73,0.7187886051942507,8.333500002500031e-10,0.3395,0.3445,0.34,0.343
0.74,0.74,0.7383143366014491,8.654019233365421e-10,0.346,0.342,0.3475,0.3455
0.75,0.75,0.7589825167587798,9.000180002700039e-10,0.3635,0.3535,0.3525,0.358
0.76,0.76,0.7809012649319927,9.37518750281254e-10,0.336,0.3305,0.3425,0.337
0.77,0.77,0.804193404118253,9.78280435076091e-10,0.3365,0.3175,0.3275,0.3315
0.78,0.78,0.8289991503834558,1.0227477275795492e-09,0.3175,0.3085,0.3155,0.3095
