m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.5,0.9,2.41573522184363,1.1250225003375049e-10,1.0,1.0,1.0,1.0
0.6,0.7,0.6491258279171361,9.00018000270004e-11,0.9995,0.92,0.9905,0.987
0.6,0.8,0.9168332207542781,9.00018000270004e-11,1.0,0.9695,0.9995,0.9935
0.6,0.9,1.857374019508789,9.00018000270004e-11,1.0,0.9995,1.0,1.0
0.7,0.8,0.6073740195087887,6.750135002025028e-11,0.998,0.896,0.9885,0.973
0.7,0.9,1.2953945291203477,6.750135002025028e-11,1.0,0.9975,1.0,0.9995
0.8,0.9,0.7293182678690189,4.5000900013500165e-11,1.0,0.943,0.9935,0.9875
0.01,0.02,1.9872769935436307,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.03,2.9808542678008307,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.04,3.974390023848344,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.05,4.967883721422338,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.06,5.961334809644451,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.07,6.9547427267418875,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.08,7.94810689975826,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.01,0.09,8.941426744254743,2.2275445506682583e-10,1.0,1.0,1.0,1.0
0.02,0.03,1.4808542678008307,2.2050441006615078e-10,1.0,0.998,1.0,1.0
0.02,0.04,1.9743900238483443,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.05,2.4678837214223397,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.06,2.9613348096444496,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.07,3.4547427267418906,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.08,3.9481068997582636,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.02,0.09,4.4414267442547395,2.2050441006615078e-10,1.0,1.0,1.0,1.0
0.03,0.04,1.3077233571816789,2.1825436506547592e-10,1.0,0.9955,0.9995,1.0
0.03,0.05,1.6345503880890069,2.1825436506547592e-10,1.0,0.999,1.0,1.0
0.03,0.06,1.961334809644451,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.03,0.07,2.288076060075222,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.03,0.08,2.614773566424929,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.03,0.09,2.941426744254741,2.1825436506547592e-10,1.0,1.0,1.0,1.0
0.04,0.05,1.2178837214223395,2.1600432006480083e-10,1.0,0.991,1.0,0.9995
0.04,0.06,1.461334809644451,2.1600432006480083e-10,1.0,0.9975,1.0,0.999
0.04,0.07,1.7047427267418878,2.1600432006480083e-10,1.0,0.9995,1.0,1.0
0.04,0.08,1.948106899758262,2.1600432006480083e-10,1.0,0.9995,1.0,1.0
0.04,0.09,2.191426744254741,2.1600432006480083e-10,1.0,1.0,1.0,1.0
0.05,0.06,1.1613348096444507,2.1375427506412576e-10,1.0,0.9915,0.9995,0.9995
0.05,0.07,1.3547427267418892,2.1375427506412576e-10,1.0,0.995,1.0,0.9995
0.05,0.08,1.5481068997582628,2.1375427506412576e-10,1.0,0.9975,0.9995,1.0
0.05,0.09,1.741426744254741,2.1375427506412576e-10,1.0,0.9995,1.0,1.0
0.06,0.07,1.1214093934085554,2.115042300634509e-10,1.0,0.9865,0.9995,0.9995
0.06,0.08,1.2814402330915955,2.115042300634509e-10,1.0,0.9945,1.0,0.9995
0.06,0.09,1.441426744254741,2.115042300634509e-10,1.0,0.997,0.9995,1.0
0.07,0.08,1.0909640426154046,2.0925418506277583e-10,1.0,0.9855,1.0,0.999
0.07,0.09,1.2271410299690262,2.0925418506277583e-10,1.0,0.992,1.0,0.9985
0.08,0.09,1.066426744254741,2.0700414006210094e-10,1.0,0.9825,0.9995,0.9985
