m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.96,0.96,0.25,9.432016056618942e-10,0.8585,0.4725,0.699,0.5695
0.97,0.97,0.25,9.432016056618942e-10,0.8605,0.4605,0.6845,0.5735
0.98,0.98,0.25,9.432016056618942e-10,0.8515,0.4765,0.699,0.57
0.99,0.99,0.25,9.432016056618942e-10,0.861,0.493,0.698,0.569
0.1,0.2,0.25,9.432016056618942e-10,0.858,0.4895,0.695,0.576
0.1,0.3,0.25,9.432016056618942e-10,0.856,0.4925,0.675,0.588
0.1,0.4,0.25,9.432016056618942e-10,0.8665,0.488,0.682,0.5785
0.1,0.5,0.25,9.432016056618942e-10,0.8645,0.4735,0.705,0.58
0.1,0.6,0.25,9.432016056618942e-10,0.8675,0.478,0.679,0.5645
0.1,0.7,0.25,9.432016056618942e-10,0.8805,0.4885,0.686,0.559
0.1,0.8,0.25,9.432016056618942e-10,0.857,0.481,0.688,0.566
0.1,0.9,0.25,9.432016056618942e-10,0.8575,0.502,0.7095,0.586
0.2,0.3,0.25,9.432016056618942e-10,0.872,0.4815,0.6825,0.571
0.2,0.4,0.25,9.432016056618942e-10,0.878,0.483,0.6795,0.591
0.2,0.5,0.25,9.432016056618942e-10,0.8445,0.469,0.6775,0.586
0.2,0.6,0.25,9.432016056618942e-10,0.8565,0.4755,0.6995,0.5715
0.2,0.7,0.25,9.432016056618942e-10,0.862,0.477,0.6795,0.5575
0.2,0.8,0.25,9.432016056618942e-10,0.8625,0.474,0.6915,0.574
0.2,0.9,0.25,9.432016056618942e-10,0.862,0.486,0.714,0.5815
0.3,0.4,0.25,9.432016056618942e-10,0.8555,0.486,0.704,0.563
0.3,0.5,0.25,9.432016056618942e-10,0.8615,0.477,0.6975,0.5565
0.3,0.6,0.25,9.432016056618942e-10,0.854,0.4795,0.695,0.5745
0.3,0.7,0.25,9.432016056618942e-10,0.8835,0.4715,0.685,0.572
0.3,0.8,0.25,9.432016056618942e-10,0.8635,0.4875,0.6815,0.576
0.3,0.9,0.25,9.432016056618942e-10,0.8465,0.4925,0.684,0.5775
0.4,0.5,0.25,9.432016056618942e-10,0.8665,0.4765,0.6975,0.5715
0.4,0.6,0.25,9.432016056618942e-10,0.8565,0.499,0.7045,0.5815
0.4,0.7,0.25,9.432016056618942e-10,0.85,0.481,0.68,0.581
0.4,0.8,0.25,9.432016056618942e-10,0.8665,0.4885,0.697,0.574
0.4,0.9,0.25,9.432016056618942e-10,0.8745,0.4795,0.6935,0.5665
0.5,0.6,0.25,9.432016056618942e-10,0.8545,0.483,0.6945,0.5735
0.5,0.7,0.25,9.432016056618942e-10,0.854,0.491,0.7015,0.592
0.5,0.8,0.25,9.432016056618942e-10,0.849,0.486,0.6955,0.5695
0.5,0.9,0.25,9.432016056618942e-10,0.8405,0.493,0.6905,0.5465
0.6,0.7,0.25,9.432016056618942e-10,0.876,0.476,0.6975,0.5875
0.6,0.8,0.25,9.432016056618942e-10,0.8635,0.5055,0.6875,0.5625
0.6,0.9,0.25,9.432016056618942e-10,0.8755,0.4755,0.6845,0.5745
0.7,0.8,0.25,9.432016056618942e-10,0.8635,0.4875,0.681,0.578
0.7,0.9,0.25,9.432016056618942e-10,0.853,0.485,0.695,0.571
0.8,0.9,0.25,9.432016056618942e-10,0.8715,0.477,0.689,0.575
0.01,0.02,0.25,9.432016056618942e-10,0.863,0.4935,0.6945,0.579
0.01,0.03,0.25,9.432016056618942e-10,0.861,0.4975,0.6905,0.5665
0.01,0.04,0.25,9.432016056618942e-10,0.8645,0.4485,0.6885,0.5495
0.01,0.05,0.25,9.432016056618942e-10,0.8515,0.4855,0.698,0.565
0.01,0.06,0.25,9.432016056618942e-10,0.87,0.468,0.6735,0.571
0.01,0.07,0.25,9.432016056618942e-10,0.874,0.469,0.686,0.576
0.01,0.08,0.25,9.432016056618942e-10,0.852,0.491,0.698,0.5635
0.01,0.09,0.25,9.432016056618942e-10,0.873,0.4965,0.683,0.5775
0.02,0.03,0.25,9.432016056618942e-10,0.8625,0.4945,0.704,0.557
0.02,0.04,0.25,9.432016056618942e-10,0.8625,0.4625,0.6715,0.5725
0.02,0.05,0.25,9.432016056618942e-10,0.862,0.514,0.6915,0.5585
0.02,0.06,0.25,9.432016056618942e-10,0.857,0.487,0.69,0.574
0.02,0.07,0.25,9.432016056618942e-10,0.8775,0.488,0.6995,0.573
0.02,0.08,0.25,9.432016056618942e-10,0.8505,0.479,0.7055,0.589
0.02,0.09,0.25,9.432016056618942e-10,0.872,0.482,0.688,0.576
0.03,0.04,0.25,9.432016056618942e-10,0.858,0.479,0.7025,0.5785
0.03,0.05,0.25,9.432016056618942e-10,0.8675,0.489,0.6985,0.589
0.03,0.06,0.25,9.432016056618942e-10,0.8765,0.4945,0.6745,0.579
0.03,0.07,0.25,9.432016056618942e-10,0.8655,0.494,0.6935,0.5705
0.03,0.08,0.25,9.432016056618942e-10,0.8695,0.4755,0.686,0.5635
0.03,0.09,0.25,9.432016056618942e-10,0.862,0.4655,0.7065,0.5795
0.04,0.05,0.25,9.432016056618942e-10,0.8795,0.4755,0.697,0.574
0.04,0.06,0.25,9.432016056618942e-10,0.86,0.4945,0.7095,0.584
0.04,0.07,0.25,9.432016056618942e-10,0.871,0.481,0.6785,0.5685
0.04,0.08,0.25,9.432016056618942e-10,0.8575,0.49,0.696,0.5765
0.04,0.09,0.25,9.432016056618942e-10,0.8665,0.472,0.6855,0.5595
0.05,0.06,0.25,9.432016056618942e-10,0.8665,0.467,0.7005,0.5705
0.05,0.07,0.25,9.432016056618942e-10,0.855,0.4995,0.7095,0.5725
0.05,0.08,0.25,9.432016056618942e-10,0.878,0.486,0.6995,0.547
0.05,0.09,0.25,9.432016056618942e-10,0.8635,0.4785,0.6695,0.579
0.06,0.07,0.25,9.432016056618942e-10,0.854,0.481,0.689,0.5745
0.06,0.08,0.25,9.432016056618942e-10,0.857,0.4875,0.6935,0.5825
0.06,0.09,0.25,9.432016056618942e-10,0.868,0.4955,0.6945,0.582
0.07,0.08,0.25,9.432016056618942e-10,0.86,0.4835,0.683,0.5665
0.07,0.09,0.25,9.432016056618942e-10,0.876,0.4765,0.703,0.584
0.08,0.09,0.25,9.432016056618942e-10,0.86,0.509,0.675,0.565
