m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.45,0.45,0.7790923816360812,1.714912010294353e-09,0.299,0.298,0.301,0.2985
0.46,0.46,0.7890643063542452,1.7466696401146193e-09,0.2785,0.2615,0.2815,0.279
0.47,0.47,0.7993084544216629,1.7796256710601779e-09,0.2815,0.2785,0.2795,0.283
0.48,0.48,0.8098366875061592,1.8138492416574884e-09,0.296,0.273,0.3005,0.2835
0.49,0.49,0.8206615974995355,1.8494149130625379e-09,0.2945,0.2735,0.294,0.286
0.5,0.5,0.8317965657511865,1.8864032113237885e-09,0.294,0.2805,0.2925,0.295
0.51,0.51,0.8432558283478445,1.924901236044681e-09,0.275,0.2765,0.266,0.277
0.52,0.52,0.8550545481909494,1.9650033451289463e-09,0.2825,0.275,0.278,0.2845
0.53,0.53,0.8672088947341142,2.0068119269402007e-09,0.273,0.265,0.268,0.2685
0.54,0.54,0.8797361323732651,2.0504382731780314e-09,0.257,0.25,0.245,0.25
0.55,0.55,0.8926547186350446,2.096003568137544e-09,0.2465,0.245,0.24,0.2485
0.56,0.56,0.9059844134896071,2.1436400128679416e-09,0.239,0.233,0.2415,0.2365
0.57,0.57,0.9197464013276998,2.1934921061904513e-09,0.238,0.24,0.239,0.2395
0.58,0.58,0.9339634273959949,2.245718108718796e-09,0.2505,0.2385,0.2455,0.2405
0.59,0.59,0.9486599507877075,2.300491721126571e-09,0.2555,0.253,0.2525,0.2575
0.6,0.6,0.9638623164485162,2.3580040141547357e-09,0.223,0.2225,0.224,0.2145
0.61,0.61,0.9795989490944182,2.418465655543318e-09,0.242,0.2265,0.237,0.234
0.62,0.62,0.9959005724654698,2.4821094885839328e-09,0.234,0.228,0.234,0.234
0.63,0.63,1.012800457979408,2.549193528815929e-09,0.235,0.2325,0.229,0.2385
0.64,0.64,1.0303347076294318,2.620004460171929e-09,0.2205,0.209,0.2135,0.213
0.65,0.65,1.0485425769268546,2.6948617304625565e-09,0.2125,0.2115,0.2165,0.2085
0.66,0.66,1.067466844867599,2.7741223695938075e-09,0.2125,0.211,0.216,0.2135
0.67,0.67,1.087154239361446,2.8581866838239225e-09,0.212,0.2155,0.2045,0.205
0.68,0.68,1.1076559283825544,2.9475050176934193e-09,0.2285,0.2125,0.226,0.227
0.69,0.69,1.1290280893818594,3.0425858247157868e-09,0.2,0.1925,0.1995,0.194
0.7,0.7,1.151332572383167,3.144005352206314e-09,0.2205,0.215,0.215,0.2115
0.71,0.71,1.174637675848032,3.2524193298686015e-09,0.204,0.201,0.204,0.2045
0.72,0.72,1.1990190590869703,3.3685771630781927e-09,0.2075,0.2015,0.2055,0.209
0.73,0.73,1.2245608210535006,3.4933392802292386e-09,0.194,0.1915,0.1995,0.1975
0.74,0.74,1.2513567832473245,3.627698483314977e-09,0.1895,0.1885,0.1935,0.1955
0.75,0.75,1.279512024820788,3.772806422647577e-09,0.1775,0.172,0.1745,0.173
0.76,0.76,1.3091447317397615,3.930006690257893e-09,0.1925,0.182,0.192,0.1825
0.77,0.77,1.3403884402961195,4.100876546356063e-09,0.182,0.18,0.1815,0.177
0.78,0.78,1.3733947802821322,4.287280025735883e-09,0.17,0.165,0.167,0.17
0.79,0.79,1.4083368574706785,4.491436217437592e-09,0.157,0.1565,0.158,0.1645
0.8,0.8,1.4454134627977873,4.716008028309473e-09,0.177,0.173,0.178,0.1755
0.81,0.81,1.484854363020298,4.9642189771678656e-09,0.166,0.169,0.167,0.1725
0.82,0.82,1.5269270241871216,5.240008920343855e-09,0.1515,0.158,0.1565,0.1475
0.83,0.83,1.5719452600623416,5.548244739187613e-09,0.145,0.1465,0.146,0.1495
0.84,0.84,1.6202805068592918,5.895010035386838e-09,0.1515,0.151,0.1495,0.1515
0.85,0.85,1.6723767431240653,6.288010704412628e-09,0.156,0.1425,0.151,0.152
0.86,0.86,1.7287705667477342,6.7371543261563854e-09,0.1355,0.128,0.134,0.1375
0.87,0.87,1.790118727408753,7.255396966629954e-09,0.1395,0.1375,0.135,0.1335
0.88,0.88,1.8572367041933644,7.860013380515785e-09,0.141,0.134,0.147,0.1465
0.89,0.89,1.9311541118777813,8.574560051471766e-09,0.1285,0.124,0.1285,0.1335
0.9,0.9,2.0131965930227986,9.432016056618946e-09,0.128,0.1215,0.1205,0.1285
0.91,0.91,2.105111008564644,1.0480017840687717e-08,0.12,0.1165,0.1205,0.12
0.92,0.92,2.209264679503782,1.1790020070773682e-08,0.121,0.1195,0.1165,0.1145
0.93,0.93,2.328978378063511,1.3474308652312787e-08,0.1135,0.1175,0.1145,0.1125
0.94,0.94,2.4691177568309195,1.5720026761031554e-08,0.1065,0.1005,0.1045,0.103
0.95,0.95,2.6372289029188076,1.8864032113237872e-08,0.089,0.085,0.0855,0.086
0.96,0.96,2.8459571932510883,2.358004014154734e-08,0.1045,0.1025,0.104,0.1045
0.97,0.97,3.1190131619132098,3.144005352206311e-08,0.096,0.0905,0.094,0.0895
0.98,0.98,3.509635064032687,4.716008028309468e-08,0.0785,0.077,0.0765,0.078
0.99,0.99,4.187715394070089,9.432016056618936e-08,0.065,0.0635,0.0695,0.062
0.1,0.2,,1.0480017840687711e-09,,,,
0.1,0.3,,1.0480017840687711e-09,,,,
0.1,0.4,,1.0480017840687711e-09,,,,
0.1,0.5,,1.0480017840687711e-09,,,,
0.1,0.6,,1.0480017840687711e-09,,,,
0.1,0.7,,1.0480017840687711e-09,,,,
0.1,0.8,,1.0480017840687711e-09,,,,
0.1,0.9,,1.0480017840687711e-09,,,,
0.2,0.3,0.0,1.1790020070773678e-09,,,,
0.2,0.4,,1.1790020070773678e-09,,,,
0.2,0.5,,1.1790020070773678e-09,,,,
0.2,0.6,,1.1790020070773678e-09,,,,
0.2,0.7,,1.1790020070773678e-09,,,,
0.2,0.8,,1.1790020070773678e-09,,,,
0.2,0.9,,1.1790020070773678e-09,,,,
0.3,0.4,0.26410685686598384,1.3474308652312782e-09,0.3135,0.2485,0.278,0.2645
0.3,0.5,,1.3474308652312782e-09,,,,
0.3,0.6,,1.3474308652312782e-09,,,,
0.3,0.7,,1.3474308652312782e-09,,,,
0.3,0.8,,1.3474308652312782e-09,,,,
0.3,0.9,,1.3474308652312782e-09,,,,
0.4,0.5,0.4498333340802196,1.572002676103157e-09,0.276,0.2535,0.268,0.2645
0.4,0.6,0.0,1.572002676103157e-09,,,,
0.4,0.7,,1.572002676103157e-09,,,,
0.4,0.8,,1.572002676103157e-09,,,,
0.4,0.9,,1.572002676103157e-09,,,,
0.5,0.6,0.6059517194651037,1.8864032113237885e-09,0.241,0.2265,0.244,0.224
0.5,0.7,0.17975338014646935,1.8864032113237885e-09,0.179,0.129,0.155,0.1385
0.5,0.8,,1.8864032113237885e-09,,,,
0.5,0.9,,1.8864032113237885e-09,,,,
0.6,0.7,0.7274341065221323,2.3580040141547357e-09,0.207,0.204,0.203,0.2125
0.6,0.8,,2.3580040141547357e-09,,,,
0.6,0.9,,2.3580040141547357e-09,,,,
0.7,0.8,0.5,3.144005352206314e-09,0.1625,0.1485,0.152,0.148
0.7,0.9,,3.144005352206314e-09,,,,
0.8,0.9,0.0,4.716008028309473e-09,,,,
0.01,0.02,,9.527288946079735e-10,,,,
0.01,0.03,,9.527288946079735e-10,,,,
0.01,0.04,,9.527288946079735e-10,,,,
0.01,0.05,,9.527288946079735e-10,,,,
0.01,0.06,,9.527288946079735e-10,,,,
0.01,0.07,,9.527288946079735e-10,,,,
0.01,0.08,,9.527288946079735e-10,,,,
0.01,0.09,,9.527288946079735e-10,,,,
0.02,0.03,0.0,9.624506180223406e-10,,,,
0.02,0.04,,9.624506180223406e-10,,,,
0.02,0.05,,9.624506180223406e-10,,,,
0.02,0.06,,9.624506180223406e-10,,,,
0.02,0.07,,9.624506180223406e-10,,,,
0.02,0.08,,9.624506180223406e-10,,,,
0.02,0.09,,9.624506180223406e-10,,,,
0.03,0.04,0.17304288842360604,9.723727893421588e-10,0.631,0.372,0.4575,0.398
0.03,0.05,,9.723727893421588e-10,,,,
0.03,0.06,,9.723727893421588e-10,,,,
0.03,0.07,,9.723727893421588e-10,,,,
0.03,0.08,,9.723727893421588e-10,,,,
0.03,0.09,,9.723727893421588e-10,,,,
0.04,0.05,0.2615748101536632,9.825016725644732e-10,0.7025,0.4515,0.585,0.528
0.04,0.06,0.0,9.825016725644732e-10,,,,
0.04,0.07,,9.825016725644732e-10,,,,
0.04,0.08,,9.825016725644732e-10,,,,
0.04,0.09,,9.825016725644732e-10,,,,
0.05,0.06,0.31640816154660273,9.92843795433573e-10,0.6985,0.5125,0.6035,0.5505
0.05,0.07,0.10713723670511004,9.92843795433573e-10,0.465,0.2715,0.283,0.2575
0.05,0.08,,9.92843795433573e-10,,,,
0.05,0.09,,9.92843795433573e-10,,,,
0.06,0.07,0.35444524869283617,1.0034059634701004e-09,0.658,0.507,0.617,0.5565
0.06,0.08,0.17992775900387206,1.0034059634701004e-09,0.562,0.339,0.415,0.3685
0.06,0.09,0.0,1.0034059634701004e-09,,,,
0.07,0.08,0.38292309681334463,1.0141952749052624e-09,0.633,0.5015,0.5875,0.545
0.07,0.09,0.2331823088405454,1.0141952749052624e-09,0.5725,0.3925,0.4965,0.4225
0.08,0.09,0.4054588158733566,1.0252191365890157e-09,0.6205,0.483,0.5765,0.5735
