m,M,epsilon_of_M,delta_of_M,correct_empirical_probability_laplace,correct_empirical_probability_gaussian,correct_empirical_probability_exponential,correct_empirical_probability_exponential_mechanism
0.3,0.6,,1.3474308652312782e-09,,,,
0.3,0.7,,1.3474308652312782e-09,,,,
0.3,0.8,,1.3474308652312782e-09,,,,
0.3,0.9,,1.3474308652312782e-09,,,,
0.4,0.5,0.0,1.572002676103157e-09,,,,
0.4,0.6,,1.572002676103157e-09,,,,
0.4,0.7,,1.572002676103157e-09,,,,
0.4,0.8,,1.572002676103157e-09,,,,
0.4,0.9,,1.572002676103157e-09,,,,
0.5,0.6,0.11107280030812315,1.8864032113237885e-09,0.191,0.119,0.1365,0.1125
0.5,0.7,,1.8864032113237885e-09,,,,
0.5,0.8,,1.8864032113237885e-09,,,,
0.5,0.9,,1.8864032113237885e-09,,,,
0.6,0.7,0.0,2.3580040141547357e-09,,,,
0.6,0.8,,2.3580040141547357e-09,,,,
0.6,0.9,,2.3580040141547357e-09,,,,
0.7,0.8,,3.144005352206314e-09,,,,
0.7,0.9,,3.144005352206314e-09,,,,
0.8,0.9,,4.716008028309473e-09,,,,
0.01,0.02,,9.527288946079735e-10,,,,
0.01,0.03,,9.527288946079735e-10,,,,
0.01,0.04,,9.527288946079735e-10,,,,
0.01,0.05,,9.527288946079735e-10,,,,
0.01,0.06,,9.527288946079735e-10,,,,
0.01,0.07,,9.527288946079735e-10,,,,
0.01,0.08,,9.527288946079735e-10,,,,
0.01,0.09,,9.527288946079735e-10,,,,
0.02,0.03,,9.624506180223406e-10,,,,
0.02,0.04,,9.624506180223406e-10,,,,
0.02,0.05,,9.624506180223406e-10,,,,
0.02,0.06,,9.624506180223406e-10,,,,
0.02,0.07,,9.624506180223406e-10,,,,
0.02,0.08,,9.624506180223406e-10,,,,
0.02,0.09,,9.624506180223406e-10,,,,
0.03,0.04,,9.723727893421588e-10,,,,
0.03,0.05,,9.723727893421588e-10,,,,
0.03,0.06,,9.723727893421588e-10,,,,
0.03,0.07,,9.723727893421588e-10,,,,
0.03,0.08,,9.723727893421588e-10,,,,
0.03,0.09,,9.723727893421588e-10,,,,
0.04,0.05,0.0,9.825016725644732e-10,,,,
0.04,0.06,,9.825016725644732e-10,,,,
0.04,0.07,,9.825016725644732e-10,,,,
0.04,0.08,,9.825016725644732e-10,,,,
0.04,0.09,,9.825016725644732e-10,,,,
0.05,0.06,0.05310817839639471,9.92843795433573e-10,0.27,0.178,0.153,0.143
0.05,0.07,,9.92843795433573e-10,,,,
0.05,0.08,,9.92843795433573e-10,,,,
0.05,0.09,,9.92843795433573e-10,,,,
0.06,0.07,0.08933345182771284,1.0034059634701004e-09,0.4145,0.24,0.248,0.23
0.06,0.08,,1.0034059634701004e-09,,,,
0.06,0.09,,1.0034059634701004e-09,,,,
0.07,0.08,0.11593906969477175,1.0141952749052624e-09,0.457,0.249,0.296,0.2755
0.07,0.09,,1.0141952749052624e-09,,,,
0.08,0.09,0.1365541706691729,1.0252191365890157e-09,0.4875,0.273,0.344,0.2955
